Word,Tag
जग,B-LOC
त्यावेळ,B-EVT
तेव्हा,B-EVT
येण्याचे,B-EVT
आकाशात दिसेल,B-EVT
याशिवाय,B-PER
पत्रकार,B-PER
घडली,B-EVT
दाभोलकर,B-PER
सीबीआय,B-ORG
हत्त्याप्रकरणी,B-EVT
मनमोहन,B-PER
सिंग,I-PER
सरकार,B-ORG
नोटबंदी,B-EVT
त्यान,B-PER
इथल्या,B-PER
माणसासारखाच,I-PER
साक्षीदार,B-PER
मंडळ,B-ORG
जवळपास,B-LOC
त्याची,B-PER
हिंदू,B-ORG
पक्षकार,I-ORG
सुनावणी,B-EVT
त्याच्या,B-PER
मधील,B-LOC
प्रवासी,B-EVT
त्यांनी,B-PER
चाहत्याचा,B-EVT
व्हिडिओ,B-PROD
स्क्वाड्रन,B-ORG
विमान,B-PROD
जागतिक,B-PER
नौदल,I-PER
विश्लेषकांच्या,I-PER
जागतिक,B-ORG
नौदल,I-ORG
पाणबुड्या,B-PROD
जहाजं,B-PROD
नरेंद्र,B-PER
मोदी,I-PER
राज्यातील,B-ORG
विद्यापीठ,B-ORG
राज्यातील,B-LOC
परीक्षा,B-EVT
ऑस्ट्रेलियाचा,B-LOC
हिंदुस्थान,B-LOC
विजय,B-EVT
मालिका,B-EVT
शाहरुख,B-PER
खान,I-PER
फॅन,B-ORG
सिनेमात,I-ORG
जे,B-PER
देवाला,I-PER
त्याच्या,B-PER
मी,B-PER
कोणाची,B-PER
प्रश्न,B-EVT
आई,B-PER
वडील,B-PER
अहरोन,B-PER
एलाजार,B-PER
इस्राएल,B-PER
लेवी,B-PER
रालोआला,B-PER
लोकसभा,B-ORG
लोकसभा निवडणूक निकाल 2019,B-EVT
घर,B-LOC
मी,B-PER
सिक्कीम,B-ORG
सिक्कीम,B-LOC
सेंद्रिय राज्य घोषित करण्याच्या कार्यक्रम,B-EVT
मी,B-PER
आपण,B-PER
ऐर्लंड,B-LOC
विश्वचषक,B-EVT
त्याने,B-PER
यांतील,B-ORG
ब-12,B-PROD
शेतकऱ्य,B-PER
त्यां,B-PER
सरकार,B-ORG
नीतिसूत्रे,B-PER
बायबल,B-ORG
अशी,B-PER
मी,B-PER
सिक्रेट,B-ORG
सर्व्हिस,I-ORG
तयारीही,B-ORG
चित्रपटाच्या प्रमोशन,B-EVT
GNOME,B-PER
GooFie,B-PER
GNOME,B-ORG
xeyes,B-PROD
देश,B-LOC
अन्न,B-PROD
उदाहरण,B-ORG
Android,B-ORG
Android,B-PROD
हा,B-PER
सरकार,B-ORG
संजूच्या,B-PER
मराठी,B-ORG
प्रदर्शित,B-EVT
टीझर,B-PROD
त्यामुळे,B-EVT
मात्र,B-PER
निवडणूक,B-ORG
आयोग,I-ORG
निवडणूक,B-EVT
रणबीर,B-PER
कपूर,I-PER
कतरीना,B-PER
कैफ,I-PER
इस्राएली,B-PER
सीनाय पर्वताच्या दिशेने,B-LOC
अरण्यात,B-LOC
रफीदीम,B-LOC
संस्था,B-ORG
प्रकाशित,B-EVT
सचिन,B-PER
प्रदीप,B-PER
नाईक,I-PER
सरकार,B-ORG
मी,B-PER
रिलायन्स,B-ORG
रिलायन्स,B-ORG
डिफेन्स,I-ORG
रिलायन्स,B-ORG
समुह,I-ORG
राफेल विमान,B-PROD
राज्य,B-LOC
ट्रँकरचालक,B-PER
मुक्ताईनगर,B-LOC
या,B-PER
जोडीने,B-PER
बाप-बेटी,B-PER
परिणिता,B-PER
नौकर,B-PER
बिराज-बहु,B-PER
यहुदी,B-PER
सुजाता,B-PER
यानंतर,B-PER
रुग्णालय,B-ORG
घरी,B-LOC
पोलिस,B-PER
पेमेंट,B-PROD
अनिल,B-PER
देशमुख,I-PER
मुंबई,B-LOC
महाराष्ट्र,B-LOC
कुठे,B-LOC
स्वदेशी,B-PER
जागरण,I-PER
मंचाने,I-PER
बीसीसीआय,B-ORG
दिल्ली,B-LOC
त्याचे,B-PER
बॉलिवूड,B-ORG
पीक विम्य,B-PROD
याबाबत,B-ORG
भारत,B-LOC
पाकिस्तान,B-LOC
युद्धसदृश्य स्थिती,B-EVT
मोशे,B-PER
अहरोन,B-PER
इस्राएल,B-LOC
सीनायाच्या वाळवंट,B-LOC
मेंदूला,B-ORG
अग्निशमन,B-PER
दलाच्या,I-PER
जवानांनी,I-PER
अग्निशमन,B-ORG
दल,I-ORG
घटनास्थळी,B-LOC
घटना,B-EVT
राहुल,B-PER
गांधी,I-PER
कॉंग्रेस,B-ORG
अमेठी,B-LOC
पाळणाघर,B-LOC
पोलीस,B-PER
पोलीस,B-ORG
असून,B-LOC
मारहाणीची संपूर्ण घटना,B-EVT
नेमका काय,B-EVT
अभिनेत्री,B-PER
जेटली,B-PER
केंद्र,B-ORG
सरकार,I-ORG
अमर,B-PER
राजूरकर,I-PER
मोहन,B-PER
हंबर्डे,I-PER
रुस,B-LOC
फ्रान्स,B-LOC
ब्रिटेन,B-LOC
अमेरिका,B-LOC
राज,B-PER
ठाकरे,I-PER
भाजप,B-ORG
महाराष्ट्र,B-ORG
नवनिर्माण,I-ORG
सेन,I-ORG
राष्ट्रवादी,B-ORG
काँग्रेस,I-ORG
महाराष्ट्र,B-LOC
लोकसभा,B-LOC
निवडणुकी,B-EVT
रस्त्यावर,B-LOC
वाहतुक पूर्ण बंद झाली,B-EVT
स्त्री,B-PER
पुरुष,B-PER
कंपनी,B-ORG
महात्मा,B-PER
गांधी,I-PER
राज,B-PER
ठाकरे,I-PER
नरेंद्र,B-PER
मोदी,I-PER
मनसे,B-ORG
मुंबई,B-LOC
जयंती,B-EVT
छत्तीसगड,B-LOC
दिवाळी,B-EVT
गाव,B-LOC
मी,B-PER
लग्न,B-EVT
त्यां,B-PER
आपला,B-PER
बँक,B-ORG
मोबाईल डिव्हाईज,B-PROD
तिला,B-PER
तातडीने,B-PER
जिल्हा,B-ORG
रूग्णालय,I-ORG
जिल्हा,B-LOC
भारत,B-LOC
न्यूझीलंड,B-LOC
ऑस्ट्रेलिया,B-LOC
इंग्लंड,B-LOC
सामना,B-EVT
पहिला उपान्त्य,B-EVT
दुसरा सामना,B-EVT
राष्ट्रपती,B-PER
रामनाथ,I-PER
कोविंद,I-PER
बिहार,B-LOC
राजगीर,B-LOC
सुवर्ण महोत्सवी समारंभ,B-EVT
नवरात्र,B-EVT
येडियुरप्पा,B-PER
यावेळी,B-PER
पत्रकार,B-ORG
परिषद,I-ORG
पत्रकार परिषद,B-EVT
मला,B-PER
जगात,B-LOC
त्यांच,B-PER
न्यायालय,B-ORG
पोलिसांनी,B-PER
पोलिस,B-ORG
चौकशी,B-EVT
ठीकाणी,B-LOC
गेल्या,B-PER
आमच्याकडे,B-LOC
बाळंतीण,B-EVT
कपिल,B-PER
सिब्बल,I-PER
काँग्रेस,B-ORG
नागरिकत्व सुधारणा कायदा,B-EVT
उत्तर ध्रुवावर,B-LOC
केंद्रीय,B-PER
मंत्री,I-PER
नितीन,I-PER
गडकरी,I-PER
कांचन,B-PER
गडकरी,I-PER
नेपाळ,B-LOC
दिल्ली,B-LOC
सामूहिक अत्याचार,B-EVT
विद्यार्थ्य,B-PER
शिक्षक,B-ORG
अॅरॉन,B-PER
फिंच,I-PER
डार्सी,B-PER
शार्ट,I-PER
शॉन,B-PER
मार्श,I-PER
मार्कस,B-PER
स्टॉईनिस,I-PER
उष्मान,B-PER
ख्वाजा,I-PER
अॅलेक्स,B-PER
केरी,I-PER
पीटर,B-PER
हँड्सकोंब,I-PER
अॅश्टन,B-PER
टर्नर,I-PER
अॅडम,B-PER
झम्पा,I-PER
जेसन,B-PER
बेहरेनडोर्फ,I-PER
झाय,B-PER
रिचर्डसन,I-PER
पॅट,B-PER
कमिन्स,I-PER
एंड्रयू,B-PER
टाय,I-PER
नाथन,B-PER
कोल्टर,I-PER
नाईल,I-PER
नाथन,B-PER
लायन,I-PER
पोटमॅक नदी,B-LOC
समुद्र,B-LOC
इथेच,B-PER
सुरुवात,B-EVT
तापसी,B-PER
लवकरचा,I-PER
भूमी,B-PER
पेंडणेकर,I-PER
बायकांना,B-PER
देश,B-LOC
बायबल,B-ORG
त्यांना,B-PER
जहॉंगीर,B-ORG
रुग्णालय,I-ORG
जहॉंगीर रुग्णालय,B-LOC
डॉक्टर,B-PER
कोणाचे,B-PER
मी,B-PER
भारतीय,B-ORG
भारत,B-LOC
रोमांचक प्रवास,B-EVT
गृह,B-ORG
मंत्रालय,I-ORG
केंद्र,B-ORG
सरकार,I-ORG
भारत,B-LOC
यापैकी,B-LOC
शेतकर्या,B-PER
लोकसभा,B-ORG
देश,B-LOC
निवडणुक,B-EVT
ते,B-PER
भाजप,B-ORG
निवडणूक,B-EVT
दोन्ही,B-PER
अहवाल,B-EVT
व्हेरिवॅक्स,B-ORG
लस गरोदर,B-PROD
एकाचा,B-PER
या अपघातात,B-LOC
मृत्यू,B-EVT
परिसरात,B-LOC
कारवाई,B-EVT
त्याने,B-PER
भाषण,B-LOC
तपासणी,B-EVT
दही,B-LOC
मटार,B-PROD
भाविक,B-PER
प्रसादाचे,B-ORG
न्यायालय,B-ORG
घडलं,B-EVT
लेखक,B-PER
कपिल,B-PER
श्रーマ,I-PER
जयपूर,B-LOC
पोलिस,B-ORG
चौकशी,B-EVT
पंतप्रधान,B-PER
मोदी,I-PER
न.,B-PER
गृहराज्यमंत्री,B-ORG
अक्षय तृतीया,B-EVT
एस.,B-PER
एन.,I-PER
शुक्ला,I-PER
उच्च,B-ORG
न्यायालय,I-ORG
नवी दिल्ली,B-LOC
अलाहाबाद,B-LOC
दरम्यान,B-EVT
जण,B-PER
हल्ल्यात,B-LOC
गदारोळ,B-PER
ज्येष्ठ,B-PER
आनंद,B-PER
शर्मा,I-PER
पंतप्रधान,B-PER
नरेंद्र,I-PER
मोदी,I-PER
भाजपा,B-ORG
नवज्योत,B-PER
सिंह,I-PER
सिद्धू,I-PER
नवज्योत,B-PER
सिंह,I-PER
सिद्धू,I-PER
काँग्रेस,B-ORG
चंदिगड,B-LOC
पंजाब,B-LOC
रिओ,B-LOC
याचा,B-PER
पोलीस,B-PER
पोलीस,B-ORG
नोहाने,B-PER
यहोवा,B-PER
भारतीय,B-ORG
रेल्वे,I-ORG
हावडा,B-LOC
मुंबई,B-LOC
नागपूर,B-LOC
कोलकाता,B-LOC
हावडा मुंबई मेल,B-PROD
वादंग,B-EVT
घर,B-LOC
वीज उपकरण,B-PROD
मी,B-PER
तुम्हा,B-PER
युरोप,B-LOC
स्थलांतरितांचे संकट,B-EVT
रस्ते,B-ORG
रेल्वे,B-ORG
कोण,B-PER
इरफान,B-PER
खान,I-PER
पाकिस्तान,B-LOC
झाले,B-EVT
निविदा,B-EVT
ठिकाणीं,B-LOC
सुनावण्या,B-EVT
यमुनाबाई,B-PER
बाप,B-PER
सातार्,B-LOC
मुलचेरा,B-LOC
गडचिरολी,B-LOC
प्रेषित,B-PER
पोलिस,B-PER
पोलिस,B-ORG
मिरवणूक,B-LOC
दगडफेकी,B-EVT
एकमेक,B-PER
माझ्या,B-PER
नातेवाईक,B-PER
ग०३ १२ / २२,B-EVT
अशोक,B-PER
गेहलोत,I-PER
भाजप,B-ORG
कॉंग्रेस,B-ORG
शैलश,B-PER
सिंह,I-PER
भारत,B-LOC
किझेन,B-PER
लियूल,I-PER
अर्शद,B-PER
नदीम,I-PER
चीन,B-LOC
पाकिस्तान,B-LOC
Empirical,B-EVT
दिल्ली,B-LOC
सेट,B-EVT
पण,B-PROD
सरकार,B-ORG
पाहूया,B-PROD
त्यां,B-PER
त्या,B-PER
विद्यापीठ,B-ORG
माजी,B-PER
विश्व,B-ORG
भारत,B-LOC
ट्रॅप शूटर,B-PROD
दोघांच्याही,B-PER
साकोली,B-ORG
पोलिसांत,I-ORG
साकोली,B-LOC
आलिया,B-PER
रणबीर,B-PER
ब्रह्मास्त्र,B-EVT
चित्रपट,B-PROD
पंतप्रधान,B-PER
नरेंद्र,I-PER
मोदी,I-PER
काश्मीर,B-LOC
पहिल्या संसद अधिवेशन,B-EVT
यहुदी,B-PER
पहिल्या शतकातील,B-EVT
नितीश,B-PER
कुमार,I-PER
बिहार,B-ORG
सरकार,I-ORG
आसाम,B-LOC
बिहार,B-LOC
पोलिसां,B-PER
पोलिस,B-ORG
त्यानंतर,B-PER
पोलिस,B-PER
पोलिस,B-ORG
यहोवा,B-PER
इस्राएल,B-ORG
इस्राएल,B-LOC
युद्ध,B-EVT
DRDO,B-ORG
क्षेपणास्त्र,B-PROD
Software,B-ORG
Software,B-PROD
पंतप्रधान,B-PER
नरेंद्र,I-PER
मोदी,I-PER
कर्नाटक,B-LOC
मंगळुरु,B-LOC
दौऱ्याच्या पहिल्या टप्प्यात,B-EVT
लहान,B-ORG
व्यवसायिक,I-ORG
तर,B-PER
दोघांचा,I-PER
उपचारादरम्यान,B-EVT
एलपीजी सिलिंडर्स,B-PROD
सीएनजी,B-PROD
महिला,B-PER
विहिरी,B-LOC
आत्महत्या,B-EVT
डागमार,B-PER
वाल्टर,I-PER
आयएलओ,B-ORG
इंडिया,B-LOC
जागतिक बाल मजुरी समस्येबाबत,B-EVT
तب्बल,B-PER
SBI,B-ORG
दिवाळ,B-EVT
अनिवासी,B-PER
भारतीय,I-PER
केंद्रीय,B-ORG
गृह,I-ORG
मंत्रालय,I-ORG
भारत,B-LOC
या,B-PER
मडमा,I-PER
आता,B-PER
पंतप्रधान,I-PER
मोदी,I-PER
केदरानाथ,B-PER
 घटनेची,B-EVT
प्यारेलाल,B-PER
वडाली,I-PER
सूफी,B-ORG
संगीत,I-ORG
क्षेत्र,I-ORG
वडाली,B-LOC
निधन,B-EVT
त्यांनी,B-PER
मेयर,B-PER
राष्ट्रीय,B-ORG
महामार्ग,I-ORG
विकास,I-ORG
प्रकल्प,I-ORG
हे काम,B-LOC
टप्पा,B-EVT
हायब्रीड अॅन्युइटी मोडवर,B-PROD
Salman,B-PER
Khan,I-PER
मुंबई,B-LOC
किक,B-EVT
ल,B-LOC
राजसत्ते,B-ORG
दिल्ली,B-LOC
लोक,B-PER
स्वसंतोषाने,I-PER
शास्ते,B-PER
राजकीय,B-PER
पोलिस,B-PER
पोलिस,B-ORG
खून झाला,B-EVT
अभ्यास,B-PER
नवे वर्ष,B-EVT
भारत,B-ORG
विरोध,B-EVT
डायमंड,B-ORG
बुश,I-ORG
कार्यालय,I-ORG
सूरत,B-LOC
आंदोलन,B-EVT
पदाधिकारी,B-PER
कार्यकर्ते,B-PER
महिला,B-PER
सर्वत्र,B-LOC
नशीबवान,B-PER
घरात,B-LOC
७९,B-PER
अशोक,B-PER
चौधरी,I-PER
मदन,B-PER
मोहन,I-PER
झा,I-PER
अब्दुल,B-PER
जलील,I-PER
मस्तान,I-PER
अवदेशकुमार,B-PER
सिंग,I-PER
काँग्रेस,B-ORG
येशуча,B-PER
जेवलो,B-EVT
पोलис,B-PER
इंडोनेशिया,B-LOC
त्सुनामी,B-EVT
जम्मू,B-LOC
काश्मीर,B-LOC
गुरंढोर,B-PER
लूट,B-EVT
पाहायला,B-PER
डॉ.,B-ORG
ट्यूबलेस टायर्स,B-PROD
एलॉय व्हिल्स,B-PROD
मुख्यमंत्री,B-PER
शिवसेना,B-ORG
होणार,B-EVT
WhatsApp,B-ORG
WhatsApp,B-PROD
तर,B-PER
चक्क,I-PER
मुलानेच,I-PER
पोलिस,B-ORG
क्वार्ट्‌झ,B-ORG
घड्याळे,B-PROD
देव,B-PER
आरोपी,B-PER
न्यायालय,B-ORG
न्यायालय,B-LOC
सुटका,B-EVT
पंतप्रधान,B-PER
पंतप्रधानांच,B-PER
नरेंद्र,B-PER
मोदी,I-PER
इंदिरा,B-PER
गांधी,I-PER
नवी दिल्ली,B-LOC
राजधानी,B-LOC
इंदिरा गांधी इनडोअर स्टेडियम,B-LOC
बुद्ध जयंती,B-EVT
बुद्ध जयंतीच्या,B-EVT
त्यानंतर,B-PER
पोलिसांनी,B-ORG
रुग्णालयात,B-LOC
विनोदी,B-PER
सीपीला,B-PER
पंतप्रधान,B-PER
मोदी,I-PER
कराच्या,B-LOC
अंमलबजावणी,B-EVT
प्रीति,B-PER
टप्प्या टप्याचे,B-EVT
टप्प्या टप्याचे,B-PROD
त्याचे,B-PER
उत्तर भारत,B-LOC
थंडीची लाट,B-EVT
अध्यक्ष,B-ORG
अधिकारप्राप्त,B-ORG
गट,I-ORG
1,I-ORG
कोविड19 च्या रुग्णवाढीने,B-EVT
Police,B-ORG
खंबीर,B-PER
आपण,B-PER
जग,B-LOC
सातत्याने,B-PER
क्रिकेट,B-EVT
ते,B-PER
बॉम्बस्फोट,B-EVT
फ्लो,B-ORG
बैठक,B-EVT
लोकसभा,B-PER
वणगा,B-PER
लोकसभा,B-ORG
निवडणूक,B-EVT
आप,B-PER
भूमी,B-LOC
पोलис,B-PER
पोलिस,B-ORG
कारवाई,B-EVT
तुमच्या,B-PER
भारत,B-LOC
मेघा,B-PER
कुलकर्णी,I-PER
चंद्रकांत,B-PER
पाटील,I-PER
भाजप,B-ORG
पुण्याच्या कोथरुड विधानसभा,B-LOC
सर्वांनी,B-LOC
पुढे येऊन,B-EVT
प्रकाश,B-PER
जावडेकर,I-PER
सरकार,B-ORG
सोन,B-PROD
 इतर मौल्यवान धातू,B-PROD
बुद्धाबालंग,B-LOC
सुबर्नरेखा,B-LOC
मंडळाच्या,B-PER
कार्यकारी,I-PER
समितीचे,I-PER
सदस्य,I-PER
मंडळ,B-ORG
सभा,B-EVT
सचिन,B-PER
अहिर,I-PER
राष्ट्रवाद,B-ORG
शिवसेना,B-ORG
फ्रान्स,B-LOC
अमेरिका,B-LOC
बोपण्ण,B-PER
विजय,B-EVT
भारतीय,B-PER
नागरिकत्व,I-PER
भारत,B-LOC
बाळासाहेब,B-PER
थोरात,I-PER
पृथ्वीराज,B-PER
चव्हाण,I-PER
अशोक,B-PER
चव्हाण,I-PER
काँग्रेस,B-ORG
सरकार,B-ORG
आम्ही,B-PER
हजर,B-PER
कोर्ट,B-ORG
दिवाळी,B-EVT
What's,B-ORG
App,I-ORG
What's App,B-PROD
बीएसएफ,B-ORG
काश्मीर,B-LOC
गोळीबार,B-EVT
मेक्सिको,B-LOC
१८३६,B-EVT
१८४५,B-EVT
श्रद्ध,B-PER
परिसर,B-LOC
स्फोटा आवाज,B-EVT
Esha,B-PER
Gupta,I-PER
सीबीएसई,B-ORG
नीट,B-ORG
यूजीसी,B-ORG
संजय,B-PER
शिंदे,I-PER
रणजितसिंह,B-PER
नाईक,I-PER
निंबाळकर,B-PER
राष्ट्रवादी,B-ORG
भाजप,B-ORG
राहुल,B-PER
गांधी,I-PER
फ्रान्स,B-LOC
भारत,B-LOC
दहशतवादाविरोधी लढाई,B-EVT
गौतम,B-PER
बुद्ध,I-PER
याबाबत,B-PER
पोलीस,B-ORG
ठाण्यात,I-ORG
याबाबत,B-LOC
थाळनेर,B-LOC
गुन्हा दाखल,B-EVT
तर,B-LOC
प्रशासन,B-PER
याप्रकरणी,B-ORG
कॉलेज,I-ORG
मुलांशी,B-PER
बाप्तिस्म्य,B-PER
समर्पण,B-EVT
बाप्तिस्म्य,B-EVT
देवेंद्र,B-PER
फडणवीस,I-PER
या,B-PER
अभियानादरम्यान,B-PER
गीत,B-PER
नाटक,B-PER
आणि नाटक प्रभाग,B-EVT
नीट,B-ORG
इतिहास,B-EVT
महादेव,B-PER
गणेश,B-PER
सर्किटच,B-EVT
उपराष्ट्रपती,B-PER
डॉ.,B-PER
भारत,B-LOC
ते,B-PER
आंतरराष्ट्रीय,B-ORG
परिषद,I-ORG
नवी दिल्ली,B-LOC
खनिज आणि धातू यावरील आंतरराष्ट्रीय परिषद,B-EVT
रवि,B-PER
राजा,I-PER
बेस्ट,B-ORG
समिती,I-ORG
मुंबई महानगरपालिका,B-LOC
दीपक,B-PER
कपूर,I-PER
प्राधिकरण,B-ORG
शासन,B-ORG
कर्मचारी,B-PER
कामावर,B-ORG
मायलेशियन,B-ORG
संप्रदाय,I-ORG
युवक,B-PER
देश,B-ORG
या,B-PER
निर्णयाला,B-ORG
पुरोहित,I-ORG
सर्वोच्च,B-ORG
न्यायालय,I-ORG
याबाबत,B-PER
काँग्रेस,B-ORG
हलचाली,B-EVT
तारीख,B-EVT
परिसर,B-LOC
त्यावेळी,B-PER
ते,I-PER
गुजरात,B-ORG
गुजरात,B-LOC
अनुराधा,B-PER
अग्रवाल,I-PER
स्टार,B-ORG
इंडिया,I-ORG
घर,B-LOC
एकजण,B-PER
ज्या बेट,B-LOC
मृत्यूमुखी पडले,B-EVT
राजकीय,B-ORG
वर्तुळ,I-ORG
चर्चा,B-EVT
त्यां,B-PER
जामीन,B-ORG
संपादक,B-PER
बलवंत,B-PER
रत्नागिरी,B-LOC
११,B-EVT
कोथरुड,B-PER
कोथरुड,B-ORG
पोलिस,I-ORG
कोथरुड,B-LOC
पंतप्रधान,B-PER
नरेंद्र,I-PER
मोदी,I-PER
उद्धव,B-PER
ठाकरे,I-PER
नितीश,B-PER
कुमार,I-PER
रामविलास,B-PER
पासवान,I-PER
शिवसेना,B-ORG
लोक,B-ORG
जनशक्ती,I-ORG
पक्ष,I-ORG
न्यायालय,B-ORG
मोदी,B-PER
इंग्रजी,B-ORG
वृत्तपत्र,I-ORG
मोदी,B-PER
भारत,B-LOC
सीबीआयने,B-PER
बिहार,B-ORG
पोलिस,I-ORG
बिहार,B-LOC
पोलिस,B-PER
अधिकारी,I-PER
पोलिस,B-ORG
रेल्वे,B-ORG
अपघात,B-EVT
त्या,B-PER
सोनिया,B-PER
गाँधी,I-PER
नरेंद्र,B-PER
मोदी,I-PER
काँग्रेस,B-ORG
आपले,B-ORG
उत्पादक,B-PROD
आयात,B-PROD
त्यां,B-PER
देश,B-LOC
अजूनही,B-PER
नहेम्या,B-PER
स्वयंसेवक,B-ORG
कुटुंब,I-ORG
४: १०,B-EVT
दीपिका,B-PER
पादुकोण,I-PER
रणवीर,B-PER
सिंह,I-PER
शाहिद,B-PER
कपूर,I-PER
लाभार्थ्य,B-PER
सरकार,B-ORG
पीपीपी,B-ORG
मॉडेल्स,I-ORG
घर,B-LOC
केंद्रीय अर्थसहाय्य,B-EVT
यहोवा,B-PER
त्यात,B-PER
नवी,B-PER
मुंबईतील,I-PER
नवी मुंबई,B-LOC
ΑΙरोली,B-LOC
भीषण आग,B-EVT
नोहा,B-PER
पृथ्वी,B-LOC
त्यां,B-PER
घटस्फोट,B-EVT
त्याचा,B-PER
सर्व,B-ORG
युवकांना,I-ORG
ह्या,B-PER
करारामुळे,I-PER
दोन्ही देश,B-LOC
ठिकाणी,B-LOC
अरविंद,B-PER
केजरीवाल,I-PER
दिल्ली,B-LOC
लपण्याची जागा,B-LOC
शेतकर्य,B-PER
तालुक्य,B-LOC
पाऊस,B-EVT
ढगाळ हवामान,B-EVT
ट्विटर,B-ORG
जग,B-PER
रोहित,B-PER
शर्मा,I-PER
त्याच्याजागी,B-LOC
या,B-PER
कुटुंबातील,B-ORG
मंडळी,I-ORG
दिलीप,B-PER
वळसे-पाटलां,B-ORG
पंतप्रधान,B-PER
कवी,B-PER
शास्त्रज्ञ,B-PER
पोलिसांनी,B-PER
पोलिस,B-ORG
तपासाला सुरुवात केली,B-EVT
भारत,B-LOC
उजबेकिस्तान,B-LOC
स्वाक्षरी,B-EVT
यहोवाने,B-PER
आमोस,B-PER
इस्राएल,B-ORG
इस्राएलचा अंत,B-EVT
फळांची पाटी,B-PROD
रशियात,B-LOC
तेथे,B-LOC
अनुरागनं,B-PER
बाबत,B-PER
पोलिसांत,B-ORG
या,B-PER
सामन्यातील,B-ORG
तिन्ही,B-LOC
भौगोलिक स्थान,B-LOC
मानांकन,B-PROD
रुग्णालय,B-ORG
ग्रीस,B-LOC
अंक,B-PROD
मतदान,B-PER
एजंट,I-PER
मतदानानंतर,B-EVT
ईव्ह्हीएम,B-PROD
दिल्ली,B-LOC
या ठिकाणी,B-LOC
तणाव,B-EVT
पोलीस,B-PER
दाखल,B-EVT
महिला,B-PER
Apple,B-ORG
iPhone,B-PROD
यहुक,B-ORG
इंडोनेशिया,B-LOC
Asian Games 2018,B-EVT
मोरे,B-PER
मृत्यू,B-EVT
जनता,B-PER
मुल,B-PER
शाळा,B-ORG
अधिकाऱ्यां,B-ORG
दुर्घटनेत,B-EVT
तू,B-PER
मोशे,B-PER
मिसर,B-LOC
शेवटी,B-PER
मियोने,B-PER
स्टोरेज,B-ORG
वापर,B-PROD
नाही,B-PER
नाही,B-ORG
नाही,B-LOC
नाही,B-EVT
ट्रक्स,B-PROD
मोटारी,B-PROD
गाढव,B-PROD
घडल्यावर,B-EVT
गाडी,B-PROD
आरोपीं,B-PER
कोर्ट,B-ORG
इलाही,B-PER
जमादार,I-PER
१९६४,B-EVT
म्हणाला,B-PER
नितेश,B-PER
राणे,I-PER
भाजपा,B-ORG
त्याचा,B-PER
दवाखान्यात,B-ORG
upachar,B-EVT
Star,B-ORG
Sports,I-ORG
Network,I-ORG
भारत,B-LOC
न्यूझीलंड,B-LOC
मॅच,B-EVT
निर्मात्यां,B-ORG
चित्रपट,B-PROD
पोलीस,B-PER
कर्मचारी,I-PER
पोलीस,B-ORG
मृत्यूमुखी,B-EVT
यहोवा,B-PER
गांधी,B-PER
जयंती,B-EVT
त्याच,B-PER
बॉलिवूड,B-ORG
ह्याला सुरवात,B-EVT
पाकने,B-PER
जग,B-ORG
काश्मीर,B-LOC
प्रश्न,B-EVT
त्याच,B-PER
भारत,B-LOC
दहशतवादाविरोधात,B-EVT
इराण,B-LOC
असदुद्दीन,B-PER
ओवेसी,I-PER
मायकल,B-PER
पोलिस,B-ORG
सोनिया,B-PER
गांधी,I-PER
त्यांची,B-PER
सोशल,B-ORG
मीडिया,I-ORG
वनविभाग,B-ORG
येशू,B-PER
तर राष्ट्रगीताने कार्यक्रम,B-EVT
येशूने,B-PER
भोपाळ,B-LOC
महाराष्ट्र,B-LOC
राज्य,B-PER
पोचपावतीसाठी,B-ORG
QR कोड सर्टिफिकेट,B-PROD
Takrar,B-PER
dar,I-PER
लाच,B-ORG
लुचपत,I-ORG
प्रतिबंधक,I-ORG
विभाग,I-ORG
महिला,B-PER
उत्सव,B-EVT
यहोव,B-PER
यहोवा,B-ORG
रस्त्यांवर,B-LOC
गल्ल्यांमध्ये,B-LOC
त्या,B-PER
सभेत,I-PER
स्वर्गदूत,B-PER
यहोवासमोर,B-PER
स्वर्ग,B-LOC
शहिद,B-PER
tar,B-ORG
mulan,I-ORG
सुधारगृह,B-LOC
पोलीस,B-PER
पोलीस,B-ORG
याप्रकरणी,B-LOC
तपас,B-EVT
कसोटी सामने,B-EVT
एक-दिवसीय सामने,B-EVT
ट्वेंटी२० सामना,B-EVT
यात,B-PER
काही,I-PER
जण,I-PER
अजूनही,B-PER
त्यां,B-PER
दोघा,B-PER
जावडेकर,B-PER
प्राज्ञपाठशाळा,B-ORG
मंडळ,I-ORG
ग्रंथालय,B-ORG
Appendix,B-PROD
टीम,B-ORG
इंडिया,I-ORG
न्यूझीलंड,B-ORG
सेमीफायनल,B-EVT
फायनल,B-EVT
योजना,B-ORG
प्रायोगित,B-EVT
तेव्हाची ही घटना,B-EVT
रणवीर,B-PER
सिंग,I-PER
सारा,B-PER
अली,I-PER
खान,I-PER
शेत,B-LOC
त्याची,B-PER
इथे,B-LOC
उणीदुणी,B-PROD
पंतप्रधान,B-PER
मोदी,I-PER
एएनआय,B-ORG
राज्य,B-PER
सरकार,B-ORG
राज्य,B-LOC
जीवाणू,B-PROD
आम्हाला,B-PER
उद्योग,B-PROD
Team,B-PER
England,B-ORG
Chennai,B-LOC
Match,B-EVT
पंतप्रधान,B-PER
नरेंद्र,I-PER
मोदी,I-PER
छत्रपती,B-PER
शिवाजी,I-PER
