Entity,Type
బ్యాట్స్‌మెన్,Person
అతను,Person
హారిస్ జయరాజ్,Person
నంద‌మూరి బాల‌కృష్ణ,Person
పోలీసులు,Organization
సిమ్లా,Location
సామూహిక అత్యాచారం కేసు,Event
రూల‌ర్,Product
అజయ్ మాకెన్,Person
కాంగ్రెస్,Organization
న్యూఢిల్లీ,Location
తమ బంధువుల,Person
గర్భవతి,Person
పోలీసు అధికారి,Person
జైషే,Person
చిత్రం,Event
పిటిషనర్,Person
హైకోర్టు,Organization
సుప్రీంకోర్టు,Organization
ఘటన,Event
మీరు,Person
విలియమ్సన్,Person
రెడ్‌మీ నోట్ 7,Product
ఎయిర్ ఫ్రాన్స్,Organization
పారిస్,Location
ఈ విధానం,Event
పౌలు,Person
పారడైజ్ బీచ్,Location
మాసిదోనియ,Location
అకయ,Location
దేశముల,Location
యెరూషలేము,Location
రోమా,Location
షా మహమూద్ ఖురేషీ,Person
చిదంబరం,Person
ప్రభుత్వం,Organization
విదేశాంగ మంత్రి,Organization
ఢిల్లి హైకోర్టు,Organization
సుప్రీంకోర్టు,Organization
పాకిస్థాన్,Location
ఆఫ్ఘనిస్థాన్,Location
ఢిల్లి,Location
ఎన్నికల,Event
సంభాషణ,Event
దీంతో,Person
ఆయనే,Person
కమల్ హాసన్,Person
ఏహోవా,Person
యూ,Organization
లవ్‌ బోత్‌,Event
అలీ,Person
సీబీఎస్ఈ,Person
"10, 12 తరగతి పరీక్షలపై",Event
ఏపీ ప్రభుత్వంలో ఓ వ్యక్తి,Person
ఏప్ర్ ప్రభుత్వం,Organization
అతడి,Person
మహిళ,Person
బిజెపి,Organization
శ్రీ న‌రేంద్ర మోదీ,Person
ఎక్స్‌పోర్ట్-ఇంపోర్ట్ బ్యాంక్ ఆఫ్ ఇండియా (ఎక్సిమ్ బ్యాంకు),Organization
కేంద్ర మంత్రివ‌ర్గ,Organization
కేంద్ర మంత్రివ‌ర్గ స‌మావేశం,Event
లేదు,Person
ఎందుకని,Person
జిల్లా,Location
ఆయన,Person
ఇంటి,Location
తల్లి గారి,Person
అతను,Person
ప్రధాన మంత్రి,Person
మద్రాస్,Location
క్షేత్ర,Person
విద్యార్థులు,Person
రాజు,Person
నేను,Person
మోడీ,Person
సర్కార్,Organization
భారత శిలా శాసనాల శాస్త్రం,Organization
జీఎల్ఎల్ సంస్థ,Organization
హైదరాబాద్,Location
వాట్సాప్,Organization
వీడియోలు,Product
పురాతన జగన్నాథ ఆలయం,Organization
సునబెడ,Location
వార్షిక రథ యాత్ర,Event
పాఠశాల,Organization
రాశి ఖన్నా,Person
ఐశ్వర్యరాజేష్,Person
ఇజా బెల్లె,Person
భారత్,Location
చైనా,Location
తండ్రి,Person
Army,Organization
గుడ్లు,Product
చక్కెర,Product
పెరుగు,Product
మణికందన్,Person
ఆడిషన్,Event
భీమనేనిగారు,Person
ఘటన,Event
జేఎంస్‌,Organization
బిజెపి,Organization
ఒకటి,Person
ప్రహ్లాద్‌ మోడీ,Person
నరేంద్రమోడీ,Person
పి.వి సింధు,Person
తల్లిదండ్రులు,Person
భారత్ సంబురాల్లో,Organization
భారత్ పెట్రోలియమ్,Organization
రియో,Location
కేరళ,Location
ఒలంపిక్,Event
ఒలంపిక్ బ్యాడ్మింటన్,Event
మీరు,Person
ప్రదేశం,Location
ఘటన,Event
సీసీటీవీ కెమెరాల్ని,Product
నేను,Person
భారత్,Organization
గురు పద్మసంభవ,Person
న్యింగ్మ పాఠశాల,Organization
బాబు,Person
బిజెపి,Organization
ప్రభుత్వం,Organization
నన్ను,Person
టెస్ట్ జట్టు,Organization
మీకెవరు,Person
ఆయన,Person
హైదరాబాద్,Location
కీర్తి సురేష్,Person
అయ్యప్ప మణికెండన్,Person
ఇండియన్‌ ట్రేడ్‌ ప్రమోషన్‌ ఆర్గనైజేషన్‌,Organization
నేషనల్‌ బుక్‌ ట్రస్ట్‌,Organization
మెయిన్‌ పరీక్ష,Event
ఇంటర్వ్యూ,Event
రాహుల్ గాంధీ,Person
చంద్రబాబు,Person
Nepal,Location
రామనాథ్ కోవింద్,Person
పుంట్లాండు స్టేటు యూనివర్సిటీ,Organization
తూర్పు ఆఫ్రికా విశ్వవిద్యాలయం,Organization
పుంట్లాండు,Location
ఎన్డీఏ,Location
ఫేక్ కరెన్సీ ముఠా,Organization
తెలంగాణ రాష్ట్ర సమితి,Organization
ఎన్నికల్,Event
భారత్‌,Location
విశ్వ విద్యాలయ,Organization
విద్యార్థులు,Person
ఉపాధ్యాయులు,Person
తల్లిదండ్రులు,Person
కరీనా,Person
ఖాన్,Person
కోహ్లీ,Person
ఆస్ట్రేలియా,Location
తొలి టెస్టు,Event
అనీ,Person
మనం,Person
క్రిమినల్ కోర్టుల,Organization
ప్రీ ప్రొడక్షన్,Organization
నిర్వహణ,Event
ఇచ్చాడు,Person
బన్నుషీలో,Location
అపొస్తలుడైన యోహాను,Person
కాళేశ్వరం,Organization
సంపూర్ణ గోధుమ బ్రెడ్,Product
టాప్ - 10 స్మార్ట్ ఫోన్స్,Product
ఇదే విషయాన్ని గురించి ట్వీట్ చేసాడు,Person
ఫోటో జర్నలిస్టు,Person
కాంగ్రెస్ పార్టీ,Organization
ఓయూ,Organization
పోలీసులు,Organization
డ్రోన్లు,Product
లాడెన్ కుమారుడు,Person
సోమలను,Person
పోలీసులు,Organization
సౌదీ అరేబియా,Location
ఈ పిటిషన్,Event
ఉద్ధవ్‌ ఠాక్రే,Person
బాల్‌ ఠాక్రే,Person
భాజపా,Organization
సేన-భాజపా సంకీర్ణ ప్రభుత్వం,Event
పోలీసులు,Person
పాపులర్ టీవీ,Organization
శివకుమార్,Person
అధ్యాపకులు,Person
ఇంట్లో,Location
సంఘటన,Event
గాంధీ,Person
అనుష్క,Person
నరేంద్ర మోదీ,Person
సావరిన్,Organization
ఎస్ జి బి,Organization
కేంద్ర మంత్రి వర్గం,Organization
సంవాదానం,Event
సృష్టి యావత్తు,Product
బంగారం బాండ్ల,Product
చైర్మెన్,Person
వైస్ చైర్మెన్,Person
అమ్మవారి,Person
మహాగౌరి,Location
దుర్గ,Location
ప్రియాంక,Person
మధు చోప్రా,Person
కృష్ణు,Person
జునా ఘడ్ కోట,Location
దేవాలయం,Location
అంటారు,Event
సిరిచాపలు,Product
Justice Rangan Gogoi,Person
Supreme Court,Organization
UK,Location
Wales,Location
,Event
,Product
విజయ్ కనకమేడల,Person
స్వీకర్ అగస్తి,Person
కొంతమంది,Person
పోలీసుల,Organization
ఇలా చెదురుమదురు,Event
పోలింగ్,Event
సినిమాలు,Product
టెలివిజన్,Product
ఇంటర్నెట్,Product
రోహిత్ శర్మ,Person
రిమ్స్,Organization
ఆసియా కప్,Event
దళిత యువతి,Person
ఉత్తరప్రదేశ్,Location
లక్ష్మీపూర్‌,Location
ఖేరీ,Location
లైంగికదాడి,Event
కిరాతకంగా చంపేశారు,Event
ప్రక్రియను,Event
అతను,Person
కాంగ్రెస్‌ పార్టీ,Organization
పోలీసులు,Person
పోలీసులు,Organization
ఎగుమతుల,Product
రాష్ట్ర,Location
తెలంగాణ,Location
రిచా,Person
చద్దా,Person
నర్మాత,Person
కాజల్ అగర్వాల్,Person
బెల్లంకొండ శ్రీను,Person
ఎన్‌పీఆర్‌,Organization
ఎన్‌ఆర్‌సీ,Organization
సీఏఏ,Organization
ర్యాలీ,Event
మసాల,Product
ఆమె,Person
గడ్డు,Person
బందిపోటు మూవీ,Product
మృతదేహాన్ని,Person
ఉస్మానియా,Organization
పోస్టుమార్టం,Event
వాడు,Person
ప్రాంతాల్లో,Location
పోలీసులు,Person
పోలీసులు,Organization
కేసు,Event
ఆహారం,Product
మద్యం,Product
భారత స్టార్,Person
ఆజింక్యా రహనే,Person
సుధాకర్ యాదవ్,Person
టీటీడీ,Organization
దీనికి కారణం,Person
బీజేపీ,Organization
టీచర్ల,Person
స్కూళ్లు,Organization
ఉప్పు,Product
మిరియాలు,Product
బే ఆకు,Product
పోలీసులు,Person
ఆండ్రాయిడ్,Organization
అవాంఛనీయ సంఘటనలు,Event
ఈ ఫోన్,Product
లక్ష్మీ అగర్వాల్,Person
గోఎయిర్ సంస్థ,Organization
యోనాతానున,Person
సౌలు,Person
దావీదు,Person
దావీదునొద్ద,Location
ఆయన,Person
ఆసుపత్రి,Location
సినిమా,Event
కాల్ స్టాక్స్,Organization
డిఆర్డీఓ,Organization
కోవిడ్-19,Event
ఉత్పత్తులు,Product
అతన్ని,Person
భారత ప్రజాస్వామ్యం,Organization
ఉత్తరాఖండ్‌,Location
వరదలు,Event
బీభత్సం,Event
సైఫ్ అలీఖాన్,Person
బాలీవుడ్,Location
జైరా,Person
ఫేస్ బుక్,Organization
అటు అగ్రరాజ్యం,Location
మద్యం,Product
పాత బాటిల్స,Product
ఘంటాడి కృష్ణ,Person
హైదరాబాద్,Organization
హైదరాబాద్,Location
వైద్య పరీక్షల,Event
రామ్,Person
బాజీరావ్ మస్తానీ,Person
పద్మావత్,Person
దానియేలు,Person
మజ్జిగ,Product
వైఎస్‌ జగన్‌మోహన్‌రెడ్డి,Person
కేసీఆర్,Person
బంగారం,Product
అతడు,Person
మెట్టెలు,Product
అత్తా,Person
పసికందును,Person
గాంధీ ఆస్పత్రి,Organization
సికింద్రాబాద్,Location
సినిమా,Event
వ్యక్తులు,Person
పోలీసులు,Person
పోలీసులు,Organization
ఐర్లాండ్,Location
దాడీ,Event
అస్సాఫ్ జహీస్,Person
అస్సాఫ్ జహీస్,Organization
తెలంగాణ,Location
ఇతర జిల్లాల,Location
కర్ణాటక,Location
గెలుపెవరిదో,Event
మధ్య ప్రదేశ్,Location
భారతదేశం,Location
టీడీపీ,Organization
విశ్వనాధ రెడ్డి,Person
నాగిరెడ్డి,Person
విల్లుపురం,Location
తమిళనాడు,Location
విషాదం,Event
ముగ్గురు చిన్నారులు,Person
బజాజ్ ఆటో,Organization
మోటార్సైకిళ్ల,Product
అమ్మ,Person
1942,Event
జనవరి 31,Event
రెడ్‌మీ,Organization
నోట్ 6,Product
దేశాల,Location
2005,Event
ఆయన,Person
రెడ్ క్రాస్,Organization
స్వచ్ఛంద సంస్థల,Organization
సమావేశం,Event
హోంమంత్రి,Person
మోడీ,Person
కేంద్ర ప్రభుత్వం,Organization
లాక్‌డౌన్,Event
మహేశ్ బాబు,Person
అనిల్ రావిపూడి,Person
హైదరాబాద్,Location
సరిలేరు నీకెవ్వరు,Product
జిమ్ కార్బెట్,Person
జిమ్ కార్బెట్ నేషనల్ పార్క్,Organization
కాజీరంగ నేషనల్ పార్క్,Organization
సుందర్బన్స్,Organization
రణతంబోర్ నేషనల్ పార్క్,Organization
బందవగఢ్ టైగర్ రిజర్వ్,Organization
మధ్యప్రదేశ్,Organization
నాగర్హోల్ నేషనల్ పార్క్,Organization
పెరియార్ టైగర్ రిజర్వ్,Organization
బండిపూర్ నేషనల్ పార్క్,Organization
అనామలై టైగర్ రిజర్వ్,Organization
ఉత్తరాఖండ్,Location
అస్సాం,Location
కాజీరంగ,Location
పశ్చిమ బెంగాల్,Location
రాజస్థాన్,Location
మధ్య భారత్,Location
మధ్యప్రదేశ్,Location
పెరియార్,Location
బండిపూర్,Location
అనామలై,Location
దక్షిణ భారతదేశం,Location
కార్మికుడు,Person
మంత్రి,Person
గ్లోబల్ విలేజ్ యుగం,Event
మహర్షి,Person
పీవీపీ,Person
అశ్వనీదత్‌,Person
దిల్ రాజు,Person
ప్రశాంత్ వర్మ,Person
సిఎం,Person
కేంద్ర ప్రభుత్వం,Organization
దేవీ శ్రీ ప్రసాద్‌,Person
జంప్,Person
మ్యాచ్,Event
ఎస్ ఒఎస్,Person
పవన్,Person
గ్రామ సెక్ర‌ట‌రీ జ‌న‌ర‌ల్,Person
ఎఎఐ,Organization
పోలీసులు,Organization
గ్రామానికి,Location
పవన్ ఫోన్,Product
ఆమె,Person
సీతారాం ఏచూరి,Person
ప్రపంచ ఆరోగ్య సంస్థ (డబ్ల్యూహెచ్‌ఓ),Organization
కరోనా వైరస్,Product
నిందితులు,Person
పోలీసులు,Person
ఆయన,Person
తెలుగుదేశం పార్టీ,Organization
నిర్మలా సీతారామన్,Person
ఆంధ్రా బ్యాంకు,Organization
కార్పొరేషన్ బ్యాంకు,Organization
యూబీఐ,Organization
వాగ్వాదం,Event
కృష్ణ,Person
భారతీయ జనతా పార్టీ,Organization
ప్రాణాలు కోల్పోయారు (800 మందికి పైగా),Person
రాఖీ,Organization
ఆయన,Person
ముంబై,Location
హిందూ,Person
నందు,Person
సింధు,Location
మీ,Person
భారత మాజీ క్రికెటర్‌ వెంకటేశ్‌ ప్రసాద్‌,Person
సుశాంత్ సింగ్ రాజ్‌పుత్,Person
బాలీవుడ్,Location
ఆమె,Person
ఇంధన,Product
మా నాన్నగారు,Person
కాంగ్రెస్,Organization
ఎన్నికల్లో,Event
ఆల్హాజీ,Person
సైన్యం,Organization
సందీప్ రెడ్డి,Person
ఎలీషాఎవని,Person
యెహోవా,Person
అతడు,Person
ఇశ్రాయేలు,Organization
పవన్ కళ్యాణ్,Person
నరేంద్రమోడీ,Person
జనసేన,Organization
బీజేపీ,Organization
భాజపా,Organization
గుంటూరు,Location
సభ,Event
అనువాద జట్టు,Organization
అని వాళ్ల,Person
ఘటన,Event
జక్కన్న,Person
రాడిక్,Person
మ్యాచ్,Event
మమ్మల్నీ,Person
ఆర్మీ,Organization
కేరళ,Location
Maharashtra,Location
పశ్చిమ బెంగాల్,Location
ప్రమాదకరం,Event
దేవుడు,Person
అడ్డాకుల మండలం,Location
మూసాపేటలో,Location
ఘటన,Event
శామ్యూల్,Person
రత్నప్రభ,Person
మన్మహన్ సింగ్,Person
ఆదిత్యనాథ్,Person
సివిఎస్‌కె శర్మ,Person
ఎస్వీ ప్రసాద్,Person
మహ్మద్‌ షమీ,Person
ఐఎఎస్,Organization
ఆయన,Person
సుశీల్‌ కుమార్‌,Person
ఒలింపిక్స్,Organization
ప్రహ్లాద్ జోషి,Person
పార్లమెంటరీ,Organization
బొగ్గు,Product
ఖనిజ,Product
యోహాను,Person
దావీదు,Person
క్రీస్తు,Person
బేత్లెహేమ,Location
కానీ,Person
హైకోర్టు,Organization
భారత్,Location
తొలి ఇన్నింగ్స్,Event
శ్రీమతి నిర్మలా సీతారామన్,Person
"కేంద్ర ఆర్థిక, కార్పొరేట్ వ్యవహారాల శాఖ",Organization
"వంట గ్యాస్, విద్యుత్తు",Product
నేను,Person
ఆమె,Person
ధాన్యం,Product
తస్లీమా నస్రీన్,Person
కుష్వంత్ సింగ్,Person
అరుంధతి రాయ్,Person
విజయ్ దేవరకొండ,Person
మోడీ,Person
రాహుల్,Person
కాంగ్రెస్,Organization
రైతులు,Person
ట్రంప్,Person
మీ,Person
బిజెపి,Organization
కాంగ్రెస్,Organization
భారత్,Organization
క్రీస్తు,Organization
ఇంజిన్,Product
అపోలో డీఆర్‌డీఓ,Organization
కంచన్‌బాగ్,Location
రైతు,Person
సైనా,Person
చైనా ఓపెన్,Organization
చైనా ఓపెన్,Event
హ్యుందాయ్ మోటార్స్,Organization
భారత్,Location
2019,Event
ఎలక్ట్రిక్ కార్ల,Product
రాష్ట్ర ప్రభుత్వం,Organization
కొత్త విధానానికి రూపకల్పన,Event
ఎయిర్ ట్రావెల్ బబుల్,Product
మీద,Person
యెహోవాసాక్షుల్లో ఒకరు,Person
బైబిలు,Organization
ఆమె,Location
క్రమ బైబిలు అధ్యయనం,Event
భూమి రైజింగ్,Event
అనుమానిస్తున్నట్లు,Person
భూమి,Product
మిరియాలు,Product
మంత్రి,Person
నవీన్,Person
మోగి,Person
మోడీ,Person
ఆదిత్యనాథ్,Person
తెలంగాణ,Organization
ఉత్తర్ప్రదేశ్,Location
జయనే,Person
ఈ సాంచురీ యొక్క బర్డ్స్,Organization
ఎంఎస్ ధోనీ,Person
కోహ్లీ,Person
మీరు,Person
ఫొల్డర్,Organization
వీక్షణం,Event
పార్టీ,Organization
సిఎం రమేష్,Person
గండికోట ప్రాజెక్ట,Organization
రిత్విక్ ప్రాజెక్ట్స్ సంస్ధ,Organization
విజయవాడ,Location
లీటర్ పెట్రోల్,Product
తన,Person
పుజారా,Person
కోహ్లీలు,Person
కంపెనీ,Organization
అక్షయ్ కుమార్,Person
ల‌క్ష్మి,Person
వెన్నెల కిషోర్,Person
రావు ర‌మేష్,Person
నిందితుడి,Person
పోలీసులు,Organization
హైదరాబాద్‌,Location
ఘటన,Event
రాధిక,Person
పోలీసులు,Organization
బల్లాల్‌సేన్,Person
లక్ష్మణ్,Person
సేనా సామ్రాజ్యం,Organization
నబద్వీపం,Location
రాష్ట్రం,Event
తెరకెక్కిన,Event
జిగర్తాండా,Product
సినిమా,Product
అతడు,Person
ఆయన,Person
ఆసుపత్రి,Organization
శ్రద్ధాకపూర్,Person
ప్రభాస్,Person
ఆపిల్,Organization
బాలీవుడ్,Organization
బాలీవుడ్,Location
ఆపిల్ టీవీ,Product
ఆయన,Person
ఎన్టీఆర్,Person
కుమారుడు,Person
కూతురు,Person
రాహుల్ గాంధీ,Person
స్మతి ఇరానీ,Person
కాంగ్రెస్,Organization
ఆమె,Person
పోలీసులు,Organization
సరస్సు,Location
ఘటనపై పోలీసులు కేసు నమోదు చేసుకున్నట్లు,Event
ఇంట్లో,Location
హింసలు,Event
పవన్,Person
కార్మిక సంఘాలు,Organization
భారత్,Organization
సిరీస్,Event
రాజ్ నాథ్ సింగ్,Person
దీనిపైన కేంద్రం,Organization
రక్షణమంత్రి,Organization
INS విక్రమాదిత్య,Organization
యుద్ధం,Event
యుద్ధ విమానం,Product
యుద్ధనౌక,Product
సమాచార కమీషన్లు,Organization
ఈ చెల్లింపులను చేసే,Person
రుణ రుణ విమోచన,Event
రాష్ట్రం,Location
బ్రాత్‌వైట్,Person
ఫాబియన్‌ అలెన్‌,Person
డారెన్‌ బ్రావో,Person
హెట్‌మయెర్‌,Person
కీమో పాల్‌,Person
రామ్‌దిన్‌,Person
ఓషెన్‌ థాంప్సన్‌,Person
ఖారీ పీయరీ,Person
మెక్‌కాయ్‌,Person
రోవ్‌మన్‌ పొవెల్‌,Person
నికొలాస్‌,Person
వెస్టిండీస్,Organization
రూథర్‌ఫోర్డ్,Location
650సీసీ ట్విన్ ప్యార్లల్ సిలిండర్ ఇంజన్,Product
ఆయుష్ మంత్రిత్వ శాఖ,Person
విద్యార్థుల,Person
రకుల్,Person
శాంసంగ్,Organization
భారత్,Location
మొబైల్‌ఫోన్లు,Product
మహమ్మద్ సైఫ్,Person
మహమ్మద్ సర్వార్ అజ్మీ,Person
మహమ్మద్ సల్మాన్,Person
హనుమాన్ ఆలయం,Organization
హనుమాన్ టెంపుల్,Organization
పోలిస్ స్టేషన్,Organization
చౌక్,Location
చంద్‌పోల్,Location
సంగనేరి,Location
పేలుడు,Event
బ్లాస్ట్,Event
కాంగ్రెస్ ఎమ్మెల్యేల,Person
కాంగ్రెస్,Organization
రాజీనామా,Event
డస్టీ,Product
వారి,Person
ఆయన,Person
ప్రయత్నాలు,Event
అమ్మకాల,Organization
ఐ20,Product
ఐ20 ఎలైట్,Product
ఐ20 ఆక్టివ్,Product
ఐస్ ప్యాక్స్,Product
తాపన ప్యాడ్,Product
ఐసీఐసీఐ బ్యాంక్‌,Organization
ప్రియాంక,Person
ఇండియా గేట్,Organization
ఇండియా గేట్,Location
టోనీ బ్లెయిర్,Person
చెర్రీ బ్లెయిర్,Person
వివాహ,Event
సీబీఐ(CBI),Organization
గోదావరి,Location
కృష్ణా,Location
ఏమైందనేది,Event
తెలంగాణ సీఎం కేసీఆర్,Person
ప్రధాని మోడీ,Person
ఐసీఎంఆర్,Organization
భారత్‌ బయోటెక్,Organization
హైదరాబాద్,Location
ఢిల్లీ,Location
కొవాక్సిన్,Product
డెమొక్రాట్ బిల్ క్లింటన్,Person
ఆమె,Person
మోడీ,Person
భారత్,Organization
పుల్వామా,Location
పుల్వామా ఉగ్ర దాడి,Event
భారత్,Location
పోటీల్,Event
అపొస్తలుడైన పౌలు,Person
అతను,Person
క్షేత్రాల్లో,Location
అదే,Person
ఉపాధ్యాయులు,Person
ఎఫ్‌బీఐ,Organization
ఘటన,Event
సయ్యద్ తాజ్-ఉద్-దిన్,Person
సయ్యద్ అల్లా-ఉద్-దిన్,Person
ప్రభుత్వ సంస్థలు,Organization
పాకిస్తాన్ విదేశాంగ శాఖ,Organization
భారత్ మొక్కుబడి,Organization
నిపుణులు,Person
అమెరికా,Organization
చైనా,Organization
అమెరికా,Location
చైనా,Location
వాణిజ్య యుద్ధ,Event
రోహిత్ శర్మ,Person
విరాట్ కోహ్లీ,Person
సాంకేతికలిపులు,Person
అతను,Person
యేసుక్రీస్తు,Person
లియోనార్డో,Person
బ్రాడ్,Person
మార్గట్,Person
రోబీ,Person
పొంతు,Location
గలతీయ,Location
కప్పదొకియ,Location
ఆసియ,Location
బితునియ,Location
ఆమె,Person
పోలీసులు,Organization
గుంటూరు,Location
హైదరాబాద్,Location
వివాహవేడుకలు,Event
విషాదం,Event
వైద్యులు,Person
రోహిత్‌శర్మ,Person
మ్యాచ్‌,Event
న్యూజిలాండ్,Location
టెస్టు,Event
అప్ డేట్ హల్,Event
ఆలౌట,Event
డాక్టర్ మహేంద్రనాథ్ పాండే,Person
ఎంట్రప్రెన్యూర్ షిప్ శాఖ,Organization
నైపుణ్యాభివృద్ధి,Organization
హరిక,Person
హాసిని,Person
ఎస్. రాధాకృష్ణ,Person
రావుబాహదూర్,Person
హరిక అండ్ హాసిని క్రియేషన్స్,Organization
ఎక్కడి,Location
బ్యాంకుల,Organization
ఆయన,Person
మరణానికి,Event
డాక్టర్ హర్ష వర్ధన్,Person
బాలకృష్ణ,Person
క్రిష్,Person
ఎన్టీఆర్,Organization
సినిమాలు,Event
అనుష్క శర్మ,Person
స్థానంలో,Location
Facebook,Organization
Instagram,Organization
American Guard,Organization
Proud Boys,Organization
మోడీ,Person
హైదరాబాద్,Location
వారణాసి,Location
పార్క్ హైయేత్,Location
ఈవెంట్,Event
పోటీ,Event
పోలీసులు,Person
కేసు దర్యాప్తు,Event
భారత్ ఆటోమేటిగ్గ,Organization
మిశ్రమం,Product
గుడ్లు,Product
జగపతి బాబు,Person
ఇతడు,Person
తను,Person
తృణమూల్,Person
బీజేపీ,Organization
నిందితుడి,Person
మెట్ల,Person
నేను,Person
విక్కీ జె మేయర్,Person
శ్రీకాంత్,Person
సాఫ్ట్‌వేర్ కంపెనీ,Organization
షీలా దీక్షిత్,Person
పీసీ షకోతో,Person
ఏఐసీసీ,Organization
పట్టణ భారత్,Organization
కేంద్ర,Organization
ఢిల్లీ,Location
లోక్‌సభ,Location
సమావేశం,Event
ఎన్నికల్,Event
వార్షిక పరిశుభ్రత సర్వే,Event
ఎస్ఎస్,Event
హన్నా,Person
కాళేశ్వరరావు,Person
పెనిన్నా,Organization
వన్ టౌన్,Organization
కాళేశ్వరరావు మార్కెట్,Organization
పాత నగర భాగం,Location
నితీశ్,Person
తేజస్వీ,Person
శ్రీలంక,Location
ఆట,Event
వ్యవసాయం సంక్షోభం,Event
అతడు,Person
కోర్టు,Organization
అపొస్తలుడైన పౌలు,Person
సుప్రీం కోర్టు,Organization
మనో,Person
దసరా,Event
మేము,Person
తన,Person
చరణ్,Person
ఆలియా భట్,Person
సాయంత్రం సెషన్,Event
అలాంటి తాతయ్య,Person
వీడి,Person
నేను,Person
ఇక్కడే,Location
బిజెపి,Organization
శివసేన,Organization
మహారాష్ట్ర,Location
నటుడు,Person
కాలనీల్లో,Location
రోడ్డు,Location
ఆమె,Person
రోజు,Event
రతన్,Person
ఆయన,Person
టాటా,Organization
ఓలా,Organization
భార‌త్,Organization
భార‌త్,Location
రష్యా అధ్యక్షుడు,Person
విశ్వవిద్యాలయం,Organization
భారత్,Location
రష్యా,Location
మల్లికార్జున ఖర్గే,Person
కాంగ్రెస్,Organization
సీబీఐ,Organization
వారు,Person
కాంగ్రెస్,Organization
రాష్ట్రం,Location
వ్యాస పూర్ణిమ,Person
ఎన్టీఆర్,Person
తండ్రి,Person
ఖైదీ నెంబర్ 150,Product
బ్యాలెట్,Person
నాన్నమ్మ,Person
అవేవి,Person
రాజు,Person
టీడీపీ,Organization
వాళ్ళేరు,Person
వాళ్ళేరు,Location
పొద్దుతిరుగుడు,Product
మీరు,Person
బుట్టోనికి,Organization
,Product
సస్పెన్స్,Person
ఆయన,Person
ఆఫర్లు,Product
సిబిఐ,Person
కోర్టు,Organization
సిబిఐ,Organization
కేంద్ర హోం వ్యవహారాల మంత్రిత్వ శాఖ,Organization
ఏదో వారు,Person
ఇతర ఉపాధ్యాయుల,Person
విరామ సమయం,Event
జర్నీలో,Event
నేర్చుకుంటారు,Event
క్యాలెండర్,Event
శక సం.పు క్యాలెండర్,Product
ఉత్తర కొరియా,Organization
మిసైల్,Event
అణుపరీక్షలు,Event
నగదు,Product
విరాట్ కోహ్లీ,Person
హైకోర్టు,Organization
రెట్రో,Organization
శ్రీ ముక్తార్ అబ్బాస్ నఖ్వీ,Person
కేంద్ర మైనారిటీ వ్యవహారాల మంత్రిత్వ శాఖ,Organization
మైనారిటీ వ్యవహారాల మంత్రి తన నివాసం,Location
6వ అంతర్జాతీయ యోగా దినోత్సవం,Event
వీరు,Person
ఆహారం,Product
డాక్టర్,Person
భారత్,Location
కరోనా వైరస్,Event
టీకా,Product
అసెంబ్లీ,Organization
కేరళ,Organization
కేరళ,Location
దేశం,Location
తీర్మానం,Event
సబ్బు బుడగలు,Product
రాహుల్ ద్రవిడ్,Person
ఇటీవలు క్రికెట్ మండలి,Organization
న్యూఢిల్లీ,Location
థియేటర్ల,Organization
తర్వాతే,Person
యెహోవా,Person
ప్రజల,Person
బిఎస్ఎన్ఎల్,Organization
గూగుల్,Organization
బిఎస్ఎన్ఎల్-గూగుల్ నెస్ట్,Product
నెస్ట్ మినీ ఆఫర్,Product
ఆయన,Person
యాక్సిస్ బ్యాంక్,Organization
బజ్ క్రెడిట్ కార్డ్,Product
అజింకా రహానే,Person
శుబ్‌మన్ గిల్,Person
మయాంక్ అగర్వాల్,Person
ఛతేశ్వర్ పూజారా,Person
కెఎల్ రాహుల్,Person
రిషబ్ పంత్,Person
రవీంద్ర జడేజా,Person
రవిచంద్రన్ అశ్విన్,Person
ఉమేశ్ యాదవ్,Person
బుమ్రా,Person
నవ్‌దీప్ సైనీ,Person
మహ్మద్ సిరాజ్,Person
మొత్తంగా గంభీర్ ప్రకటించిన రెండో టెస్టు,Event
అమర్చబడివుండాలా,Person
అతను,Person
ఆయన,Person
రాష్ట్రం,Location
శ్రీముఖి,Person
తెలుగు బుల్లితెర,Organization
స్టార్ డం,Event
ప్రభుత్వాలు,Organization
అంతేకాక,Event
టీమిండియా,Organization
మహాత్మా గాంధీ,Person
నాథూరాం గాడ్సే,Person
సాద్వీ ప్రజ్ఞాసింగ్ ఠాకూర్,Person
భాజపా,Organization
ఫిఫో,Organization
దిల్లీ,Location
భోపాల్,Location
పేలుళ్ల కేసు,Event
మధ్యప్రదేశ్,Location
దితీ రావు,Person
ఇంట్లో,Organization
హోటల్,Organization
ఇంట్లో,Location
హోటల్,Location
అగ్నిప్రమాదం,Event
GrEaves,Organization
సమావేశం,Event
GrEaves Thyroid,Product
ముంబై,Organization
మ్యాచ్,Event
భూలోక న్యాయాధిపతీ,Person
మండల,Organization
మల్లియల్,Location
ఆయన,Person
పోలీసులు,Organization
డోనల్డ్ ట్రంప్,Person
మెలనియా,Person
అమెరికా,Location
భారత,Location
కారులకు,Organization
పిజ్జాలు,Product
టీమిండియా,Organization
నాయిని రాజేందర్‌రెడ్డి,Person
డీబగ్,Organization
ఉమ్మడి వరంగల్ జిల్లా,Location
తమన్,Person
మూవీ,Product
కమిటీ,Person
