Word,Tag
ક્યુટિકલ,B-PROD
આવો,B-PER
તસવીરો,B-ORG
હું,B-PER
TED,B-ORG
સ્લાઇડ,B-PROD
ગુજરાત,B-LOC
મધ્યપ્રદેશ,B-LOC
દિલ્હી,B-LOC
હરિયાણા,B-LOC
છત્તીસગઢ,B-LOC
બિહાર,B-LOC
ઝારખંડ,B-LOC
પી,B-PER
ચિદમ્બરમ,I-PER
વીરપ્પા,B-PER
મોઇલી,I-PER
કેબિનેટ,B-ORG
કેન્દ્રીય,B-ORG
નાણામંત્રી,I-ORG
કેન્દ્રીય,B-ORG
પેટ્રોલિયમ,I-ORG
મંત્રી,I-ORG
નવી દિલ્હી,B-LOC
રૂબિના,B-PER
દિલાઇક,I-PER
અર્નેસ્ટ,B-PER
હાર્ડિ,I-PER
કોંગ્રેસ,B-ORG
જેડીએસ,B-ORG
કર્ણાટક,B-LOC
લોકસભાની ચૂંટણી,B-EVT
ARMY,B-ORG
ડેરડેવિલ્સ,B-ORG
નવી દિલ્હી,B-LOC
કારિઅપ્પા ગ્રાઉન્ડ,B-LOC
પરેડ,B-EVT
સભ્ય,B-ORG
જીલ્લા,B-LOC
ગોવા,B-LOC
ઘટના,B-EVT
ત્યારે,B-ORG
કેળવણી,B-EVT
જેઓ,B-ORG
ધંધામાં,B-LOC
વેચવા,B-PROD
વડાપ્રધાન,B-PER
વાતચીત,B-EVT
सैफ,B-PER
अली,I-PER
खान,I-PER
अमृता,B-PER
सिंह,I-PER
सारा,B-PER
अली,I-PER
खान,I-PER
કાર્યકરો,B-PER
નેતાઓ,B-PER
એનએએ,B-ORG
સ્ટેન્ડિંગ,B-ORG
કમિટી,I-ORG
સેન્ટ્રલ,B-ORG
બોર્ડ,I-ORG
ઓફ,I-ORG
એક્સાઈઝ,I-ORG
એન્ડ,I-ORG
કસ્ટમ્સ,I-ORG
સીબીઈસી,B-ORG
ડાયરેક્ટોરેટ,B-ORG
જનરલ,I-ORG
ઑફ,I-ORG
સેફગાર્ડસ,I-ORG
સૌરવ,B-PER
ગાંગૂલી,I-PER
જય,B-PER
શાહ,I-PER
BCCI,B-ORG
યુએસ,B-ORG
અર્થતંત્ર,B-ORG
મિલ્ક,B-PROD
ઈસુ,B-PER
બે લૂંટારા સાથે વધસ્તંભ પર,B-EVT
English,B-LOC
ટી,B-PROD
વરિયાળી,B-PROD
મહારાષ્ટ્ર,B-LOC
કોકડું,B-PROD
ભારતીય,B-ORG
ટીમ,I-ORG
દક્ષિણ,B-ORG
આફ્રિકા,I-ORG
મેચ,B-EVT
પ્રથમ ટેસ્ટ,B-EVT
ટ્રણ,B-EVT
ગીત,B-PER
યહોવા,B-ORG
તેમણે,B-PER
ગાજર,B-PROD
મુબબ્બા,B-PER
આલિયા,B-PER
ભટ્ટ,I-PER
પાણી,B-LOC
કુવો,B-PROD
ગોખેલી,B-ORG
બીજેપી,B-ORG
તેલંગાણા,B-LOC
તમિલનાડુ,B-LOC
તેમની,B-PER
ટ્રાન્સમિશન,B-ORG
5 સ્પીડ મેન્યુઅલ ટ્રાન્સમિશન,B-PROD
Peter,B-PER
love,B-EVT
કોઈ,B-PER
કોઈ,I-PER
Pakistan,B-ORG
ઘરના,B-PER
લોકો,I-PER
ઘર,B-LOC
ભગવાન,B-PER
બુધ્ધ,I-PER
મધ-25 ગ્રામ,B-PROD
પતિ,B-PER
સાસરીયાઓ,B-PER
પોલીસે,B-ORG
તેના,B-PER
સ્થાનિક,B-ORG
પોલીસે,I-ORG
સલમાન,B-PER
ખાન,I-PER
જેક્લિન,B-PER
ફર્નાન્ડિઝ,I-PER
શાસક,B-PER
ભાજપ,B-ORG
રાજ્યસભા,B-LOC
માર્ગ,B-LOC
બેલ્યો ગામ,B-LOC
Bosa,B-ORG
માલિક,B-PER
ઘર,B-LOC
આર્કન્સોના,B-PER
વોલનટ,B-ORG
રીડ્જમાં,I-ORG
આ વખતના દિવસો,B-EVT
ફેન્સે,B-PER
બાળક,B-PER
તમને,B-PER
ગુજરાતમાં,B-ORG
વિધાનસભા,I-ORG
ગુજરાત,B-LOC
ચૂંટણી,B-EVT
કાઉન્ટડાઉન,B-EVT
તાન્યા,B-PER
Tangent,B-PER
ઈસુ,B-PER
અમેરિકી,B-ORG
સરકાર,I-ORG
રૂસ,B-LOC
વોશિંગટન,B-LOC
ફીફા વિશ્વ કપ,B-EVT
જે.,B-PER
પી.,I-PER
નડ્ડા,I-PER
ભારત,B-LOC
જો,B-PER
કોંગ્રેસ,B-ORG
સૂચનો,B-ORG
સમીક્ષા,B-ORG
તેઓ,B-PER
હજુ,B-PER
શિક્ષણ,B-ORG
દેશ,B-LOC
દેશનિકાલ,B-EVT
ભારત,B-LOC
Gujarat,B-PER
Gujarat,B-LOC
ચીન,B-LOC
કાશ્મીર,B-LOC
માં,B-LOC
અનુચ્છેદ 370 હટાવવા,B-EVT
કેલિફોર્નિયા,B-ORG
યુનિવર્સિટી,I-ORG
કેલિફોર્નિયા,B-LOC
આવા અનેક પ્રશ્નો,B-EVT
Google,B-ORG
Apple,B-ORG
Koo,B-PROD
એના,B-PER
તેના,B-PER
પોલીસ,B-ORG
તુ,B-PER
તારે,B-PER
ટાઇગર,B-PER
શ્રોફ,I-PER
દિશા,B-PER
પટણી,I-PER
બોલીવૂડ,B-ORG
ક્રિસ્ટિયાનો,B-PER
રોનાલ્ડો,I-PER
તેણે,B-PER
કોર્પોરેશન,B-ORG
વિદ્યાર્થી,B-ORG
United States,B-LOC
ખેડૂતો,B-PER
તે,B-PER
નામ,B-PER
કરીના,I-PER
કપૂર,I-PER
સૈફ,B-PER
અલી,I-PER
ખાન,I-PER
બોલીવુડ,B-ORG
ઇન્ડસ્ટ્રી,I-ORG
કામધેનુ,B-ORG
યુનિવર્સિટી,I-ORG
ગાંધીનગર,B-LOC
ગુજરાત,B-LOC
ભારત,B-LOC
માતા,B-PER
પિતા,B-PER
એક ઇંટ,B-LOC
લાકડાની બેન્ચ,B-PROD
તમારા,B-PER
જીવનસાથી,I-PER
બોઇઝ,B-PER
ગર્લ્સ,B-PER
ભારત,B-ORG
ટુર્નામેન્ટ,B-LOC
ટુર્નામેન્ટ,B-EVT
વ્યક્તિ,B-PER
રેલવે,B-PER
પોલીસ,I-PER
રેલવે,B-ORG
મહામહિમ,B-PER
રાષ્ટ્રપતિ,I-PER
શિ,B-PER
જિનપિંગ,I-PER
બ્રિક્સ,B-ORG
પોલીસની,B-PER
ટીમ,I-PER
પોલીસ,B-ORG
દારુની બોટલ,B-PROD
પ્રધાનમંત્રી,B-PER
પીએમએસએસવાય,B-ORG
દેશ,B-LOC
યોજનાની જાહેરાત,B-EVT
વર્ષ 2003માં થઈ હતી,B-EVT
ટર્શરી હેલ્થકેર સેવાઓ,B-PROD
મેડિકલ એજ્યુકેશન,B-PROD
ઈસુ,B-PER
સાઉદી,B-ORG
અરામ્કો,I-ORG
ભારત,B-LOC
ક્રૂડ ઓઇલ,B-PROD
તબીબો,B-PER
હોસ્પિટલ,B-ORG
ભાઈઓ,B-PER
બહેનો,B-PER
દેશ,B-LOC
ભારત,B-LOC
ભારત,B-LOC
વિકાસ,B-EVT
કેપિટલ,B-ORG
અથવા,B-EVT
પુરુષ,B-PER
ઘર,B-LOC
ખાદી,B-ORG
આપણે,B-PER
રોહિત,B-PER
બંસલ,I-PER
સરકાર,B-ORG
પોલીસ,B-ORG
તમે,B-PER
છોકરીઓ,B-PROD
છોકરાઓ,B-PROD
સ્ત્રી,B-PER
શૌચાલય,B-LOC
આફ્રિકા,B-LOC
માયાવતી,B-ORG
સામેલ,B-PER
સંખ્યાબંધ,I-PER
લોકો,I-PER
પોલીસે,B-ORG
કોમેન્ટરી,B-ORG
ઈસુ,B-PER
સભાસ્થાન,B-LOC
જર્મનીિયા,B-LOC
ભારતીય,B-ORG
દર્શકો,I-ORG
નવી દિલ્હી,B-LOC
તે,B-PER
એક,B-PER
યુવક,I-PER
પોલીસે,B-PER
પોલીસે,B-ORG
રેલવે,B-ORG
મંત્રાલય,I-ORG
વાહનવ્યવહાર,B-PROD
ઈન્ફ્રાસ્ટ્રક્ચર,B-PROD
વીજળી,B-PROD
તેઓ,B-PER
ઘર,B-LOC
સાજિશ,B-PER
ભાજપ,B-ORG
હોપ,B-PER
હિક્સ,I-PER
વ્હાઇટ,B-ORG
હાઉસ,I-ORG
સત્યજીત,B-PER
રે,I-PER
ટાગોર,B-PER
મોટા હાંડિયા ગામ,B-LOC
હું,B-PER
યશાયા,B-LOC
સ્ટેટ,B-ORG
બેન્ક,I-ORG
ઓફ,I-ORG
ઇન્ડિયા,I-ORG
એનસીએલટી,B-EVT
દૃષ્ટાંતમાં,B-PER
જણાવેલ,I-PER
પિતા,I-PER
દીકરા,B-PER
Arjun,B-PER
Kapoor,I-PER
Malaika,B-PER
Arora,I-PER
Rishi,B-PER
Kapoor,I-PER
New York,B-LOC
ગુસ્સો,B-PER
રાહુલ,B-PER
ગાંધી,I-PER
ઇન્ડિયા,B-LOC
સંસદ,B-LOC
રેપ ઇન ઇન્ડિયા,B-EVT
Farinone,B-PER
બીસીસીઆઈના,B-PER
એક,I-PER
વરિષ્ઠ,I-PER
અધિકારી,I-PER
બીસીસીઆઈ,B-ORG
આઈએએન,B-ORG
પણ,B-PER
જ્યારે,B-EVT
ગીતા,B-PER
દત્ત,I-PER
આશા,B-PER
ભોંસલે,I-PER
શમશાદ,B-PER
બેગમ,I-PER
શ્રી,B-PER
નરેન્દ્ર,I-PER
મોદી,I-PER
બ્રહ્મા,B-ORG
કુમારી,I-ORG
પરિવાર,I-ORG
80મી વાર્ષિક ઉજવણી,B-EVT
વરુણ,B-PER
ધવન,I-PER
સારા,B-PER
અલિ,I-PER
ખાન,I-PER
હું,B-PER
તમારી,B-ORG
બાઇબલ,B-PER
બાઇબલ,B-ORG
માસ્ક,B-PROD
સુરક્ʂજ,B-PROD
આરોગ્ય,B-ORG
મંત્રાલય,I-ORG
આઇસીએમઆર,B-ORG
ધ,B-ORG
મુસ્લિમ,I-ORG
વીમેન,I-ORG
ઈશ્વરના,B-PER
દેશ,B-LOC
ત્રાસવાદી હુમલો,B-EVT
મુંબઇ,B-LOC
મુશળધાર વરસાદ,B-EVT
આખા દેશ,B-LOC
હિંસાની આ ઘટના,B-EVT
યહોવાહ,B-PER
યહોવા,B-ORG
આવનાર વિનાશમાંથી બચવા,B-EVT
એ,B-ORG
બધી,I-ORG
રાજ્ય,B-ORG
સરકાર,I-ORG
તમને,B-PER
દરદી,B-PER
નર્સો,B-PER
ભારત,B-LOC
યુવાન,B-PER
દવાખાને,B-ORG
તેમને,B-PROD
પરંતુ,B-PER
પ્રકટીકરણ,B-EVT
કર્મચારી,B-PER
વેનિલા,B-PROD
Mohammad,B-PER
Shami,I-PER
Ishant,B-PER
Sharma,I-PER
Umesh,B-PER
Yadav,I-PER
Jasprit,B-PER
Bumrah,I-PER
Hardik,B-PER
Pandya,I-PER
સ્ત્રી,B-PER
જીરાફ,B-PER
એક લાકડાના વાડ,B-LOC
પીસાઇ,B-PROD
નાયર,B-ORG
હોસ્પિટલ,I-ORG
મુંબઈ,B-LOC
ભારે વરસાદ,B-EVT
મોદી,B-PER
રામનાથ,B-PER
કોવિંદ,I-PER
સંસદ,B-ORG
ભવન,B-LOC
પ્રિયા,B-PER
પ્રકાશ,B-PER
બોલીવુડ,B-ORG
શ્રીદેવી,B-ORG
બંગલો,I-ORG
પાદરા,B-LOC
ગુજરાત,B-LOC
ભારત,B-LOC
વડોદરા,B-LOC
તા.પાદરા,B-LOC
પાદરા તાલુકા,B-LOC
નવી નોંધો,B-LOC
નવી નોંધો,B-EVT
સેના,B-ORG
સરહદ,B-LOC
ઘૂસણખોરી,B-EVT
આપી,B-PER
સૂત્રોએ,B-EVT
બેલ્જિયમ,B-LOC
પ્રથમ કેસ,B-EVT
કોરોના વાયરસ,B-PROD
મેં,B-PER
પોલીસ,B-ORG
મિસ્ટી,B-PER
ફોન,B-PROD
લોકાર્પણ,B-ORG
વિવિધ વિકાસ કામોનું,B-EVT
અમેરિકા,B-LOC
લેટિન અમેરિકા,B-LOC
સ્ટોપ,B-LOC
બસ,B-PROD
ઈરફાન,B-PER
ખાન,I-PER
બોલિવૂડ,B-LOC
ઈસુ,B-PER
કબર,B-LOC
રાજ્યો,B-ORG
વિડિયો કોન્ફરન્સ,B-EVT
પીએમ,B-PER
મોદી,I-PER
રાહુલ,B-PER
ગાંધી,I-PER
નોટબંધી,B-EVT
કબીર,B-PER
બેદી,I-PER
પૂજા,B-PER
બેદી,I-PER
આલિયા,B-PER
ફર્નિચરવાલા,B-PROD
રાષ્ટ્રપ્રમુખ,B-PER
તેમ,B-PER
સારા,B-PER
અલી,I-PER
ખાન,I-PER
કાર્તિક,B-PER
આર્યન,I-PER
Rahul,B-PER
Gandhi,I-PER
Raghul,B-PER
Gandhi,I-PER
Congress,B-ORG
Kerala,B-LOC
Kottayam,B-LOC
Vayanaad,B-LOC
સુરિંદર,B-PER
કુમાર,I-PER
સ્પેશ્યિલ,B-ORG
પોલીસ,I-ORG
કાજલ,B-PER
અગ્રવાલ,I-PER
બોલિવુડ,B-ORG
કેટરિના,B-PER
કૈફે,I-PER
રણબીર,B-PER
કપૂર,I-PER
મહિલાઓ,B-PER
પુરૂષો,B-PER
કેન્દ્રિય,B-PER
મંત્રી,I-PER
કેન્દ્રિય,B-ORG
મંત્રીમંડળ,I-ORG
રીનોવેશન,B-PROD
પોલીસ,B-ORG
મોદી,B-PER
વિવેક,B-PER
ઓબેરોય,I-PER
સુરેશ,B-PER
ઓબેરોય,I-PER
બોમન,B-PER
ઈરાની,I-PER
વહીદા,B-PER
રહેમાન,I-PER
દર્શન,B-PER
કુમાર,I-PER
મનોજ,B-PER
જોશી,I-PER
જય,B-PER
ભટ્ટ,I-PER
વિરલ,B-PER
શુક્લ,I-PER
ઘટનાસ્થળ,B-LOC
ઘટના,B-EVT
ફાયરની ગાડીઓ,B-PROD
કોવિડ,B-ORG
કેર,I-ORG
સલમાન,B-PER
ખાન,I-PER
સલીમ,B-PER
ખાન,I-PER
મોદી,B-PER
ગુજરાત,B-LOC
કચ્છ,B-LOC
કંડલા,B-LOC
આપણ,B-EVT
કલેક્ટર,B-PER
રાજ,B-PER
ઠાકરે,I-PER
રાહુલ,B-PER
ગાંધી,I-PER
કોંગ્રેસ,B-ORG
રાજસ્થાન,B-LOC
મધ્યપ્રદેશ,B-LOC
છત્તીસગઢ,B-LOC
PFRDA,B-ORG
Sanjiv,B-PER
Bhatt,I-PER
Jamnagar,B-ORG
Sessions,I-ORG
Court,I-ORG
Jamajodhpur,B-LOC
custodial death case,B-EVT
પ્રધાનમંત્રી,B-PER
શ્રી,I-PER
નરેન્દ્ર,I-PER
મોદી,I-PER
રાષ્ટ્રીય,B-ORG
કમિશન,I-ORG
(એનસીએચ),I-ORG
મંત્રીમંડળ,B-ORG
સેન્ટ્રલ,B-ORG
કાઉન્સિલ,I-ORG
ફોર,I-ORG
હોમિયોપેથી,I-ORG
(સીસીએચ),I-ORG
સ્થાપના,B-EVT
જમણો,B-PER
તેના,B-PER
લગ્ન,B-EVT
પરંતુ,B-PER
હોસ્પિટલ,B-ORG
માણસ,B-PER
પરબતપુરા,B-LOC
ભીમપુરા,B-LOC
ધોળાકુવા,B-LOC
થિયેટર,B-ORG
assistant,B-PER
આસિસ્ટન્ટ,B-ORG
અશોક,B-PER
ગહેલોત,I-PER
સચિન,B-PER
પાયલ્ટ,I-PER
રાજસ્થાનના,B-ORG
શપથ ગ્રહણ,B-EVT
વ્યક્તિ,B-PER
પોલીસ,B-ORG
આગ્રો,B-ORG
ઇન્ડસ્ટ્રીયલ,I-ORG
કાર્ય યોજના,B-EVT
યુસફ,B-PER
એમઓયુ,B-PER
ઓસ્ટ્રેલિયા,B-LOC
ભારત,B-LOC
તે,B-PER
મેરી,B-PER
ગાંધીજી,B-PER
લાલ કિલ્લા,B-LOC
એલ,B-ORG
એલ,I-ORG
બી,I-ORG
પોલીસે,B-PER
પોલીસ,B-ORG
અંગે અકસ્માત મોતનો ગુન્હો,B-EVT
ત્યાં,B-LOC
મને,B-PER
ઑબ્જેક્ટ,B-PROD
Tesla,B-ORG
Tesla,B-ORG
India,I-ORG
Motors,I-ORG
and,I-ORG
Energy,I-ORG
Private,I-ORG
Limited,I-ORG
India,B-LOC
Bengaluru,B-LOC
કોણ,B-PER
ભારત,B-LOC
નારાજગી,B-PER
હું,B-PER
FSFL,B-PER
team,I-PER
FSFL,B-ORG
Location not specified,B-LOC
called,B-EVT
માનચેસ્ટર,B-LOC
ચંદ્રમુખી,B-PER
મુકેશ,B-PER
ગૌડ,I-PER
ટી,B-PER
રાજા,I-PER
સિંહ,I-PER
કોંગ્રેસ,B-ORG
ભારતીય,B-ORG
જનતા,I-ORG
પાર્ટી,I-ORG
ત્રીજું ક્વાર્ટર,B-LOC
SBI,B-ORG
ભાઈ,B-PER
ભેનો,B-PER
ભારત,B-LOC
ઈસબુભાઈ,B-PER
દક્ષિણ કોરિયા,B-LOC
પ્યૉંગચાંગ,B-LOC
વિન્ટર ઑલિમ્પિક,B-EVT
સરકાર,B-PER
સરકાર,B-ORG
બીજીવાર આવી ઘટના,B-EVT
આરોપી,B-PER
કોન્સ્ટેબલ,B-PER
પોલીસ,B-ORG
રોઝ વોટર,B-PROD
ના,B-PER
પ્રમુખે,I-PER
જેના,B-PER
ફિલિપી,B-PER
પવિત્ર,B-ORG
આ,B-ORG
અસમિયાં,I-ORG
કલ્ચરનો,I-ORG
ડ્રેસ,B-PROD
વિરાટ,B-PER
કોહલી,I-PER
અનુષ્કા,B-PER
શર્મા,I-PER
કાર,B-PROD
તેમણે,B-PER
મન્ના,B-PER
ભારત,B-LOC
ઈસુ,B-PER
આ,B-PER
પ્રોટોકોલ,B-ORG
આવક પર,B-LOC
આવક પરના વેરા સંબંધી નાણાકીય કરચોરી,B-EVT
પટેલ,B-PER
ભાજપ,B-ORG
ગ્રામીણ વિસ્‍તારો,B-LOC
જેસન,B-PER
આફ્રિકા,B-LOC
એકજ MOVED ઘટનાઓ,B-EVT
તેણે,B-PER
પગી,B-LOC
વ્યાપાર,B-PER
મહિલા,I-PER
નોકરી,B-ORG
આરોપી,B-PER
ક્રાઈસ્ટચર્ચ,B-ORG
મસ્જિદ,I-ORG
ક્રાઈસ્ટચર્ચ,B-LOC
હુમલા,B-EVT
સાંસ્કૃતિક,B-ORG
પ્રોગ્રામો,B-EVT
સ્પૂન ઘી,B-PROD
મીઠું,B-PROD
નીતિ,B-PER
ઉપરાંત,B-PER
હાલમાં,B-ORG
ત્રાસવાદીઓ,B-PER
આરોપી,B-PER
યોગ,B-PROD
એલેક્સ,B-PER
પ્રેક્ટિસ,B-ORG
મેચ,I-ORG
સિડની,B-LOC
રમાઇ રહ્યો છે,B-EVT
જમ્મુ,B-LOC
કાશ્મીર,B-LOC
જનતા,B-PER
વડોદરા,B-LOC
છોટાઉદેપુર,B-LOC
દાહોદ,B-LOC
પંચમહાલ,B-LOC
મહીસાગર,B-LOC
રાહુલ,B-PER
ગાંધી,I-PER
કોંગ્રેસ,B-ORG
ઘરમાં,B-LOC
કહ્યું,B-PER
પાર્ટી,B-ORG
સરકાર,B-ORG
વિરાટ,B-PER
કોહલી,I-PER
અનુષ્કા,B-PER
શર્મા,I-PER
પોલીસ,B-PER
ડ્રાઈવર,I-PER
પોલીસ,B-ORG
તેના,B-PER
મઘરોળ ગામ,B-LOC
તે,B-PER
શુન,B-PER
સરકાર,B-ORG
પોલીસ,B-PER
પોલીસ,B-ORG
અકસ્માત,B-EVT
@CovidIndiaSeva,B-PER
મનમોહન,B-PER
સિંહ,I-PER
હું,B-PER
હિન્દૂ,B-ORG
Anurag,B-PER
Kashyap,I-PER
ઉત્તર પ્રદેશ,B-LOC
મધ્ય પ્રદેશ,B-LOC
ગુજરાત,B-LOC
હરિયાણા,B-LOC
રાજસ્થાન,B-LOC
મહારાષ્ટ્ર,B-LOC
મારી,B-ORG
સરકાર,I-ORG
કોલકાતા,B-ORG
નાઈટ,I-ORG
રાઈડર્સ,I-ORG
રાજસ્થાન,B-LOC
પ્લેઓફ,B-EVT
વૈજ્ઞાનિકો,B-PER
લોટરી,B-EVT
સ્ટ્રોબેરી,B-PROD
સમારેલી ખજૂર,B-PROD
શહેર,B-LOC
તાલુકા,B-LOC
શોભાયાત્રા,B-EVT
સફળ ફિલ્મો,B-PROD
શાઊલ,B-PER
ચીન,B-ORG
વિદેશ,I-ORG
મંત્રાલય,I-ORG
ઈસ્રાએલ,B-LOC
ભારત,B-LOC
ચીન,B-LOC
ટ્રક,B-LOC
માર્ગ,B-LOC
સ્ટોપ સાઇન,B-LOC
ઉતરાદ્ધનો આરંભ,B-EVT
ડ્યુઅલ સ્માર્ટ એમ્પ્લિફાયર,B-PROD
3.5mm ઓડિયો જેક,B-PROD
જેલ,B-LOC
વિશ્વ,B-ORG
બેન્ક,I-ORG
ભારત,B-LOC
નાણાકીય વર્ષ,B-EVT
તેમને,B-PER
ભારત,B-LOC
રાહુલ,B-PER
ગાંધી,I-PER
સોનિયા,B-PER
ગાંધી,I-PER
અમેઠી,B-LOC
રાયબરેલી,B-LOC
કર્ણાટક,B-LOC
સ્થિતિ બેકાબૂ,B-EVT
હું,B-PER
હાઇડ્રેટેડ,B-PROD
પ્રધાનમંત્રી,B-PER
મહિન્દા,B-PER
રાજપક્ષે,I-PER
પ્રધાનમંત્રીનું,B-ORG
કાર્યાલય,I-ORG
પંચકૂલામાં,B-LOC
દિલ્હી,B-LOC
શ્રીલંકા,B-LOC
ઋૃષિ,B-PER
કપૂર,I-PER
નરેન્દ્ર,B-PER
મોદી,I-PER
અરૂણ,B-PER
જેટલી,I-PER
ભારતીય,B-ORG
જનતા,I-ORG
પાર્ટી,I-ORG
(ભાજપ),I-ORG
ન્યૂયોર્ક,B-LOC
લોકસભા ચૂંટણી,B-EVT
હું,B-PER
ટ્વિટર,B-ORG
ચેન્નઈ,B-ORG
સુપર,I-ORG
કિંગ્સ,I-ORG
ચેન્નઈ,B-LOC
ઈન્ડિયા,B-LOC
પ્રિયંકા,B-PER
ફરહાન,B-PER
અખ્તર,I-PER
ઝાયરા,B-PER
વસીમ,I-PER
Seven,B-ORG
Sisters,I-ORG
London Bolt,B-LOC
ભાજપ,B-ORG
અંગે,B-LOC
માલપુર,B-LOC
ઉત્તર પ્રદેશ,B-LOC
કંપની,B-ORG
હાથરસ જિલ્લા,B-LOC
તમે,B-PER
અમેરિકા,B-ORG
અમેરિકાની જેલોમાં,B-LOC
હવામાન,B-ORG
વિભાગ,I-ORG
આફત,B-EVT
પ્રધાનમંત્રી,B-PER
તામિલનાડુ,B-LOC
ભારે વરસાદ,B-EVT
ઇલેક્ટ્રિક મોબીલીટી,B-PROD
રાજ્ય,B-LOC
મોહન,B-PER
એનએસસી,B-ORG
જગ્યાએ,B-LOC
શહેરો,B-LOC
ધરતીકંપ,B-EVT
પાર્ક,B-LOC
મોટરસાયકલ,B-PROD
આ,B-PER
મોટી,B-ORG
કરા,I-ORG
રૂમ,B-LOC
ડામર,B-LOC
પાથરવામાં,B-EVT
ત્રણ,B-PER
શખ્સો,I-PER
ધરપકડ,B-EVT
રિલીઝ,B-EVT
ફિલ્મ,B-PROD
HTML,B-ORG
x1,B-ORG
y1,B-ORG
var,B-PROD
સુપ્રીમ,B-ORG
કોર્ટ,I-ORG
આ કાયદા,B-EVT
પ્રવક્તા,B-PER
ભારતીય,B-ORG
વિદેશ,I-ORG
મંત્રાલય,I-ORG
ભારતીય,B-ORG
કામદારોને,I-ORG
નિયોક્તાઓ,I-ORG
ભારત,B-LOC
જર્મન,B-LOC
અભિયાન,B-EVT
ટિકીટો,B-PROD
સ્માર્ટ શહેરો,B-PROD
સ્વચ્છ ગંગા,B-PROD
અપશિષ્ટ પ્રબંધન,B-PROD
આપણે,B-PER
મુલાકાત,B-ORG
Himesh,B-PER
Reshammiya,I-PER
Komal,B-PER
divorce,B-EVT
ભારત,B-ORG
સમજૂતી,B-EVT
નરેન્દ્ર,B-PER
મોદી,I-PER
ભારત,B-LOC
છોડ,B-PROD
બાર્નાબાસ,B-PER
સૈપ્રસ,B-ORG
સૈપ્રસ,B-LOC
કોંગ્રેસ,B-ORG
પોલીસ,B-ORG
વિધાનસભા,B-EVT
કૂચ,B-EVT
તમને,B-PER
વિરાટ,B-PER
કોહલી,I-PER
રોહીત,B-PER
શર્મા,I-PER
શિખર,B-PER
ધવન,I-PER
રહાણે,B-PER
ધોની,B-PER
શ્રેયષ,B-PER
અય્યૈર,I-PER
હાર્દિક,B-PER
પંડ્યા,I-PER
ભુવનેશ્વર,B-PER
કુમાર,I-PER
ચહલ,B-PER
કુલદીપ,B-PER
યાદવ,I-PER
બુમરાહ,B-PER
શાહિદ,B-PER
મીરા,B-PER
કપૂર,I-PER
એનટીએ,B-ORG
જેવી,B-PER
કોઈ,I-PER
વ્યક્તિનું,I-PER
મેળવી,I-PER
શકાય,I-PER
નહીં,I-PER
એલેક્ઝાંડ્રિયા,B-LOC
ત્રીજી સદી,B-EVT
સ્ટોપ સાઇન બિલ્ડિંગ,B-LOC
પદયાત્રા,B-EVT
વિન્ડીઝ,B-PROD
નરેન્દ્ર,B-PER
મોદી,I-PER
મહાત્મા,B-PER
ગાંધી,I-PER
પ્રધાનમંત્રી,B-ORG
યોનસેઈ,B-ORG
યુનિવર્સિટી,I-ORG
સિઓલ,B-LOC
લોકાર્પણ,B-EVT
વેંકૈયા,B-PER
નાયડુ,I-PER
રાજનાથસિંહ,B-PER
સોનિયા,B-PER
ગાંધી,I-PER
જેમ્સ,B-PER
બેલ્ડવિન,I-PER
કોંગ્રેસ,B-ORG
England,B-LOC
World Champions,B-EVT
શ્રીલંકાની,B-PER
પોલીસ,I-PER
પોલીસ,B-ORG
શ્રીલંકા,B-LOC
સીરિયલ વિસ્ફોટ,B-EVT
અહમદિયા,B-PER
પાકિસ્તાન,B-ORG
સીએએ,B-ORG
પાકિસ્તાન,B-LOC
Aaradhya,B-PER
Aishwarya,B-PER
I Am Gujarat,B-EVT
Bollywood News,B-PROD
Fanney Khan,B-PROD
ગુજરાત,B-LOC
મહારાષ્ટ્ર,B-LOC
રાજસ્થાન,B-LOC
સરસ્વતી,B-ORG
નદી,I-ORG
ભારત-સંયુક્ત,B-ORG
રાષ્ટ્ર,I-ORG
પીએસઆઇડીએસ,B-ORG
પરિણિતી,B-PER
ચોપરાને,I-PER
મુંબઈ,B-LOC
આપણા,B-PER
યેહૂઆબ,B-PER
રાજ્યશાસન,B-ORG
શહેર,B-LOC
નવા રાજ્યશાસન,B-EVT
ટીમ,B-ORG
ઇન્ડીયા,I-ORG
શ્રીલંકા,B-LOC
મેચ,B-EVT
નેશનલલિસ્ટ,B-ORG
કોંગ્રેસ,I-ORG
પાર્ટી,I-ORG
નેશનલ,B-ORG
કોન્ફરન્સ,I-ORG
ડીએમકે,B-ORG
તૃણમૂલ,B-ORG
કોંગ્રેસ,I-ORG
શિવસેના,B-ORG
એસપી,B-ORG
આરજેડી,B-ORG
સીપીઆઈ,B-ORG
(એમ),I-ORG
સીપીઆઈ,B-ORG
આઈયુએમએલ,B-ORG
આરએસપી,B-ORG
પીડીપી,B-ORG
એમડીએમકે,B-ORG
કેરળ,B-ORG
કોંગ્રેસ,I-ORG
(એમ),I-ORG
એઆઈયુડીએફ,B-ORG
કેરળ,B-LOC
ચહલે કારકિર્દીમાં પ્રથમ વખત,B-EVT
પૃષ્ઠભૂમિ,B-LOC
BSNL,B-ORG
ભારત,B-LOC
ખંડગ્રાસ સૂર્યગ્રહણ,B-EVT
ભારત,B-LOC
પાકિસ્તાન,B-LOC
