Word,Tag
ప్రభుత్వం,B-PER
మహీంద్రా,B-ORG
ఢిల్లీ,B-LOC
ఇంజన్,B-PROD
ఖుర్బానీ,B-EVT
ఫోన్,B-PROD
ఈడీ,B-ORG
నిందితులపై నగదు అక్రమ తరలింపు నిరోధక చట్టం,B-EVT
రాజరిక,B-PER
కౌన్సిల్,B-ORG
జనరల్,I-ORG
నేను,B-PER
రీతు,B-PER
యూనివర్సిటీ,B-ORG
లఖ్నవూ,B-LOC
నా,B-PER
ఇంటింటి,B-LOC
కుట్టు విద్య,B-PROD
పోలీస్,B-ORG
13 పోలీస్ స్టేషన్ల,B-LOC
దొండ,B-LOC
కెసిఆర్,B-PER
తిరుమల,B-LOC
పట్టణం,B-LOC
అవార్డు,B-EVT
పోలీసులు,B-PER
పోలీసులు,B-ORG
ధర్నా,B-LOC
అవాంఛనీయ సంఘటనలు,B-EVT
బియ్యం,B-PROD
పెసరపప్పు,B-PROD
బ్యాంక్,B-PER
ఉద్యోగి,I-PER
బ్యాంక్,B-ORG
వేట,B-EVT
ఘోర మరణం,B-EVT
నేను,B-PER
నా,B-PER
భార్య,I-PER
యెహోవా,B-ORG
ప్రజల,I-ORG
సంఘాల,I-ORG
తూర్పు,B-LOC
మధ్య,B-LOC
పశ్చిమ నైజీరియా,B-LOC
మెర్సర్,B-ORG
జీవన,B-LOC
భారత దేశం,B-LOC
హైదరాబాదు,B-LOC
సర్వే,B-EVT
భారత్,B-ORG
భారత్,B-ORG
నాగ్‌పూర్,B-LOC
టెస్టు,B-EVT
జలియన్ వాలా బాగ్,B-LOC
2020 జూలై 31,B-EVT
ప్రధాని,B-PER
నరేంద్ర,I-PER
మోడీ,I-PER
తెలుగుదేశం,B-ORG
వైయస్సార్,B-ORG
కాంగ్రెసు,I-ORG
పార్టీ,I-ORG
ఆమె,B-PER
తండ్రి,B-PER
U.S.,B-ORG
ఓపెనర్,B-PER
రోహిత్,I-PER
శర్మ,I-PER
సీఆర్పీఎఫ్,B-PER
అధికారి,I-PER
సీఆర్పీఎఫ్,B-ORG
నక్సలైట్ల దాడి,B-EVT
సమస్యలు,B-PER
బ్రాడ్‌,B-ORG
బ్యాండ్,I-ORG
గలతీయులు,B-PER
"6: 5, 7",B-EVT
కేటాయించింది,B-PER
అనేది,I-PER
సమాచారం,I-PER
కోసం,I-PER
లేదు,I-PER
క్విట్,B-ORG
ఇండియా,I-ORG
భారత,B-LOC
భారత స్వాతంత్ర్య సంగ్రామం,B-EVT
అలా,B-PER
పవన్,B-PER
కల్యాణ్,I-PER
మహేష్,B-PER
బాబు,I-PER
బ్రిటన్,B-ORG
మయన్మార్,B-LOC
1948: వలస పాలన నుంచి స్వాతంత్య్రం,B-EVT
చెచెన్యా యుద్ధం,B-EVT
విజయ,B-PER
దుందుభి,I-PER
బీజేపీ,B-ORG
డుందుభీ,B-LOC
ఎన్నికలు,B-EVT
కాంగ్రెస్,B-ORG
పార్టీ,I-ORG
ఎన్నికల్లో,B-EVT
ఆయన,B-PER
ఇండియన్‌,B-ORG
ఇన్‌స్టిట్యూట్‌,I-ORG
ఆఫ్‌,I-ORG
మాస్‌,I-ORG
కమ్యూనికేషన్‌,I-ORG
న్యూదిల్లీ,B-LOC
ఉత్పత్తి,B-PROD
ఈసాంగ్,B-PER
సినిమా షూటింగ్,B-EVT
వ్లాదిమిర్‌,B-PER
పుతిన్‌,I-PER
జిన్‌పింగ్‌,B-PER
జాకబ్‌,B-PER
జుమా,I-PER
మైకేల్‌,B-PER
టెమెర్‌,I-PER
రష్యా,B-LOC
చైనా,B-LOC
బ్రెజిల్‌,B-LOC
దక్షిణాఫ్రికా,B-LOC
విజ్ఞత,B-PER
పోలీసులు,B-PER
ఆందోళనకారులు,B-PER
పోలీసులు,B-ORG
ఘటనాస్థలానికి,B-LOC
సమన్వయ,B-PER
కమిటీ,I-PER
సభ్యులు,I-PER
ప్రతిపక్ష,B-ORG
అధికార,B-ORG
పక్ష,I-ORG
ఒక,B-PER
వెైద్యుడు,I-PER
ఈ,B-PER
కేసీఆర్,B-PER
తెలంగాణ,B-ORG
ఆర్టీసీ,I-ORG
తెలంగాణ,B-LOC
20,B-EVT
సావిత్రి,B-PER
కీర్తీ,B-PER
సురేష్,I-PER
ఎవరు,B-PER
గాంధీ,B-PER
సహాయ నిరాకరణోద్యమాన్ని,B-EVT
మోడీ,B-PER
ఎమ్మెల్యేలు,B-PER
మంత్రుల,B-PER
ఏపీ,B-LOC
జిల్లాల,B-LOC
నియామకం,B-EVT
రామ,B-PER
కృష్ణ,B-PER
విశ్వనాథుని,B-PER
ఆర్‌ఎస్‌ఎస్‌,B-ORG
బిజెపి,B-ORG
అయోధ్య,B-LOC
మధుర,B-LOC
బెనారస్‌,B-LOC
అతను,B-PER
Maruti,B-ORG
Suzuki,I-ORG
Indian Market,B-LOC
Cars,B-PROD
ప్ర‌ధాని,B-PER
రాహుల్,B-PER
గాంధీ,I-PER
రాహుల్‌,B-PER
భారత,B-ORG
క్రికెట్‌,I-ORG
అనిల్‌,B-PER
రావిపూడి,I-PER
శిరీష్‌,B-PER
దిల్‌,B-PER
రాజు,I-PER
శ్రీ,B-ORG
వెంకటేశ్వర,I-ORG
క్రియేషన్స్,I-ORG
addon,B-ORG
కథలు,B-PER
చెప్పేవాడు,I-PER
ఎడారి,B-LOC
లిబియా,B-LOC
పర్ఫెక్ట్ టైం,B-EVT
రాష్ట్ర,B-ORG
ప్రభుత్వం,I-ORG
కేంద్ర,B-ORG
ప్రభుత్వం,I-ORG
షమిక,B-PER
కె.స్వామి,I-PER
త్రివేంద్ర,B-PER
సింగ్,I-PER
రావత్,I-PER
కెకె,B-PER
పాల్,I-PER
మోడీ,I-PER
ఉత్తరాఖండ్,B-ORG
సూపర్,B-PER
స్టార్స్,I-PER
సౌత్,B-ORG
ఫిల్మ్,I-ORG
ఇండస్ట్రీ,I-ORG
నార్త్,B-ORG
ఫిల్మ్,I-ORG
ఇండస్ట్రీ,I-ORG
వేడుక,B-EVT
ఆస్టియో,B-PER
ఆర్థరైటిస్,B-PER
భారత,B-ORG
కమ్యూనికేషన్,I-ORG
జీశాట్-16 ప్రయోగం,B-EVT
జీశాట్-16,B-PROD
చిత్రబృందం,B-ORG
విడుదల,B-EVT
పి.,B-PER
ఎస్.,I-PER
చిల్ఫిఘాటి,I-PER
ఈ,B-PER
ఇక్కడే,B-LOC
ఇది,B-PROD
ఆయన,B-PER
భూమా,B-ORG
కుటుంబం,I-ORG
హైకోర్టు,B-ORG
వైద్య,B-ORG
జరిగితే,B-EVT
పోలీసులు,B-PER
సుప్రీంకోర్టు,B-ORG
ఆఫ్‌,I-ORG
ఇండియా,I-ORG
గ్రూప్,B-ORG
ఫ్రాన్స్,B-LOC
ఆస్ట్రేలియా,B-LOC
పెరు,B-LOC
డెన్మార్క్,B-LOC
ఫోన్,B-PROD
ప్రధాని,B-PER
నరేంద్ర,I-PER
మోడీ,I-PER
మంత్రివర్గ,B-ORG
సమావేశం,B-EVT
డాక్టర్,B-PER
జితేంద్ర,I-PER
సింగ్,I-PER
ఇండియా,B-LOC
స్వాతంత్య్రం,B-EVT
మనీష్,B-PER
పాండే,I-PER
ట్రంప్,B-PER
పాలిప్స్,B-ORG
మహేష్,B-PER
రష్మిక,B-PER
మందన,I-PER
TRS,B-ORG
Telangana,B-LOC
हైకోర్టు,B-ORG
అవొకాడోలో,B-LOC
ఫ్యాటీయాసిడ్స్,B-PROD
విటమిన్స్,B-PROD
Kairee,B-PER
Tweet,B-ORG
ఆ,B-PER
సౌరవ్,B-PER
గంగూలీ,I-PER
వీరేంద్ర,B-PER
సెహ్వాగ్,I-PER
రణ్,B-PER
వీర్,I-PER
సింగ్,I-PER
షాహిద్,B-PER
కపూర్,I-PER
దీపిక,B-PER
పదుకొనె,I-PER
సంజయ్,B-PER
లీలా,I-PER
భన్సాలీ,I-PER
ఆయన,B-PER
యోహాను,B-PER
భూపరదైసు,B-LOC
పరీక్ష,B-EVT
కుంబ్లే-కోహ్లీ,B-PER
రాయ్,B-PER
రానా,B-PER
ఇడి,B-PER
అరెస్టు,I-PER
షా,B-PER
పిఎంఎల్‌ఎ,B-ORG
కోర్టు,B-ORG
ఆమె,B-PER
New,B-ORG
England,I-ORG
Journal,I-ORG
of,I-ORG
Medicine,I-ORG
New England,B-LOC
ఆమె,B-PER
నిర్ణయించుకున్నాడు,B-PER
మిగతా,B-PER
బ్యాట్స్‌మెన్,I-PER
అందుబాటులోని ధర,B-PROD
తరువాత,B-PER
చిన్నాచితకా,I-PER
ఎన్ఆర్ఐల,B-ORG
కోల్‌కతా,B-LOC
పశ్చిమబెంగాల్,B-LOC
రాజకీయ ఘర్షణలు,B-EVT
రెండేళ్ల,B-PER
బాలుడు,I-PER
ఘటన,B-EVT
పత్రికలు,B-ORG
రాళ్లబండి,B-PER
కవితా,I-PER
ప్రసాద్‌,I-PER
భాషా,B-ORG
సంస్కృతిక,I-ORG
శాఖ,I-ORG
ఇంటర్నెట్,B-ORG
అభ్యర్ధులు,B-PER
ఎన్నికలు,B-EVT
గతేడాదే,B-PER
పెళ్లి,B-EVT
సాక్షి,B-ORG
ఈయన,B-PER
దమ్ము సినిమా,B-EVT
మారితే,B-EVT
సిద్ధరామయ్య,B-PER
కాంగ్రెస్,B-ORG
పార్టీ,I-ORG
న్యూఢిల్లీ,B-LOC
మైసూరు,B-LOC
కర్ణాటక,B-LOC
పబ్లిక్ మీటింగ్,B-EVT
భైంసాలో,B-LOC
144 సెక్షన్,B-EVT
మైఖెల్,B-PER
మ్యాడ్సన్,I-PER
పోలింగ్,B-EVT
భారత్,B-ORG
స్త్రీ,B-PER
KL,B-PER
Rahul,I-PER
కేఎల్,B-PER
రాహుల్,I-PER
ఆకాశ్,B-PER
చోప్రా,I-PER
రాహుల్,B-PER
ద్రవిడ,I-PER
అని,B-PER
మీడియాటెక్,B-ORG
హీలియో పీ22,B-PROD
అక్టాకోర్,B-PROD
ఆయన,B-PER
సినిమా విడుదల,B-EVT
వారి,B-PER
ప్రదేశం,B-LOC
చరిత్రలో,B-EVT
తెలంగాణ,B-ORG
ప్రభుత్వం,I-ORG
2020-21 వార్షిక బడ్జెట్,B-EVT
బీజేపీ,B-PER
కాంగ్రెస్,B-PER
బీజేపీ,B-ORG
కాంగ్రెస్,B-ORG
రాజేంద్ర,B-PER
సింగ్,I-PER
రామేశ్వర్,B-PER
చౌరేషియా,I-PER
ఉషా,B-PER
విద్యార్తి,I-PER
రవీంద్ర,B-PER
యాదవ్,I-PER
శ్వేతా,B-PER
సింగ్,I-PER
ఇందూ,B-PER
కశ్యప్,I-PER
అనిల్,B-PER
కుమార్,I-PER
మృణాల్,B-PER
శేఖర్‌,I-PER
అజయ్,B-PER
ప్రతాప్,I-PER
ప్రశాంత్,B-PER
నీల్,B-PER
ఉపాధ్యాయులు,B-PER
కరోనా సంక్షోభం,B-EVT
శిక్షణనివ్వగలిగారు,B-PER
వారం,B-EVT
విజయ్,B-PER
కిరగందూర్,B-ORG
నెల్సన్,B-PER
మండేలా,I-PER
దక్షిణాఫ్రికా,B-LOC
తైవాన్,B-ORG
వియత్నాం,B-ORG
దీవులపై,B-LOC
మమతా,B-PER
బెనర్జీ,I-PER
భేటీ,B-EVT
Netherlands,B-LOC
Denmark,B-LOC
Iceland,B-LOC
Switzerland,B-LOC
Finland,B-LOC
హాస్పిటల్,B-ORG
నా,B-PER
కల,I-PER
"1,000 రోజుల",B-EVT
హ్యుందాయ్,B-ORG
హ్యుందాయ్ క్రెటా ఎస్యూవీ,B-PROD
హారిబుల్,B-ORG
దాంతో,B-PER
సోనియాగాంధీ,B-PER
పుట్టినరోజు,B-EVT
కమలాతాల్,B-PER
భారత్,B-ORG
గ్యాస్,I-ORG
కోయంబత్తూర్,B-LOC
బీజేపీ,B-ORG
కాంగ్రెస్,B-ORG
లక్నో,B-LOC
ఆజంగర్,B-LOC
పుర్వాంచల్ ఎక్స్‌ప్రెస్ వే,B-EVT
ప్రభుత్వ,B-ORG
కళాశాలలో,B-LOC
పట్టణ,B-LOC
హాస్టల్,B-ORG
ఎంపీ,B-PER
బిఎస్సీపీ,B-ORG
ఎన్నికల్లో,B-EVT
శాస్త్ర-సాంకేతిక,B-ORG
మంత్రిత్వశాఖ,I-ORG
ఔషధాలు,B-PROD
టీకాల,B-PROD
అతను,B-PER
కారు,B-PROD
ఢిల్లీ,B-LOC
పంజాబ్‌,B-LOC
కర్ణాటక,B-LOC
మహారాష్ట్ర,B-LOC
మృతి,B-EVT
ఆయన,B-PER
ప్రధాన,B-PER
న్యాయమూర్తి,I-PER
జస్టిస్‌,I-PER
రంజన్‌,I-PER
గొగోయ్‌,I-PER
జస్టిస్‌,B-PER
సంజయ్‌,I-PER
కిషన్‌,I-PER
కౌల్‌,I-PER
జస్టిస్‌,B-PER
కె.,I-PER
ఎం,I-PER
జోసెఫ్,I-PER
రష్యా,B-ORG
సెర్బియా,B-ORG
ఫ్రాన్స్,B-ORG
రష్యా,B-LOC
సెర్బియా,B-LOC
ఫ్రాన్్,B-LOC
ఇరు దేశాల,B-LOC
ఉద్రిక్త పరిస్థితులు,B-EVT
భారతీయ,B-ORG
శిక్షా,I-ORG
స్మృతి,I-ORG
వైద్య,B-PER
అధికారులు,I-PER
ఆస్పత్రి,B-ORG
ఘటన స్థలికి,B-LOC
భూపేశ్,B-PER
భగేల్,I-PER
ప్రభుత్వము,B-ORG
చత్తీస్గఢ్,B-ORG
తమ రాష్ట్రము,B-LOC
డొనాల్డ్,B-PER
ట్రంప్,I-PER
అమెరికా,B-ORG
వైట్‌హౌజ్,B-LOC
సంగీత,B-PER
ప్రియుల,I-PER
దానయ్య,B-PER
డీవీవీ,B-ORG
ఎంటర్‌టైన్‌మెంట్స్,I-ORG
రెండో సీజన్,B-EVT
Rabanta,B-ORG
రాఫెల్,B-PER
వైమానిక,B-ORG
దళ,I-ORG
అక్కడ,B-LOC
బీజేప్పీ,B-ORG
రాష్ట్రాల్,B-LOC
కుల్దీప్,B-PER
యాదవ్,I-PER
క్యాచ్,B-PER
కోండ,B-LOC
అట‌వీ ప్రాంతం,B-LOC
ఎడారి ప్రాంతం,B-LOC
చర్య,B-EVT
సిలిండ‌ర్లు,B-PROD
నగర పట్టణ,B-LOC
బొంగైగావ్,B-LOC
చిరాంగ్ జిల్లా,B-LOC
ఉత్పత్తి,B-PROD
కార్యకర్తల,B-PER
టీఆర్ఎస్,B-ORG
బీజేపీ,B-ORG
తోపులాట,B-EVT
మారుతి,B-ORG
బాలెనో ప్రీమియం హాచ్బ్యాక్,B-PROD
ఒకప్పటి ఆ మహిమాన్విత నగరం,B-LOC
ఆయాసోలూక్,B-LOC
సెల్‌‌చూక్,B-LOC
ఒక చిన్న గ్రామం,B-LOC
అల్లం,B-PER
అల్లం,B-PROD
వ్యక్తులు,B-PER
దినకరన్‌‌,B-PER
ఎం.కె.,B-PER
న్యూఢిల్లీ,I-PER
అన్నాడిఎంకె,B-ORG
పార్టీ,I-ORG
న్యూఢిల్లీ,B-LOC
ఢిల్లీ,B-LOC
పిల్లలు,B-PER
పారిశ్రామిక ఉత్పత్తి సూచికలు 2020 ఏప్రిల్ నెలలో,B-EVT
దానియేలు,B-PER
యెహోవా,B-PER
అనిల్,B-PER
అంబానీ,I-PER
న్యూఢిల్లీ,B-LOC
యువరాజ్,B-PER
సింగ్,I-PER
టీమిండియా,B-ORG
ఆసా,B-PER
జయంతి,B-ORG
వేడుకలు,B-EVT
హరామిక్చర్‌,B-ORG
ఒక్కసారిగా వచ్చిన వరద,B-EVT
దృష్టి మార్పులలో,B-EVT
అతన్ను,B-PER
ప్రభుత్వ,B-ORG
ప్రైవేట్,B-ORG
ఆస్పత్రుల,I-ORG
కె.,B-PER
చంద్రశేఖర్,I-PER
రావు,I-PER
టీఆర్ఎస్,B-ORG
తెలంగాణ,B-LOC
ఆయన,B-PER
ప్రభుత్వం,B-ORG
టయోటా,B-ORG
టయోటా క్యామ్రీ హైబ్రిడ్ సెడాన్,B-PROD
పోలీసు,B-PER
పోలీసు,B-ORG
వీరి,B-PER
మియాపూర్,B-ORG
పోలీసులు,I-ORG
మియాపూర్,B-LOC
కేసు నమోదు,B-EVT
ఆయన,B-PER
కేంద్ర,B-ORG
న్యాయశాఖ,I-ORG
బాబూ,B-PER
రాజేంద్ర,I-PER
మోడీ,B-PER
Lenovo,B-ORG
మార్కెట్,B-LOC
Lenovo Smart Display 7,B-PROD
కాలేజీ,B-ORG
ఆటో,B-PROD
పెట్టాడు,B-PER
తల్లి,B-PER
శిశువు,B-PER
ఎస్సార్బీసీ,B-ORG
గాలేరు-నగరి,B-LOC
బీజేపీ,B-PER
బీజేపీ,B-ORG
పార్టీలు,B-ORG
బ్రహ్మాజీ,B-PER
ఇంటర్నేషనల్‌,B-ORG
ఇండియన్,I-ORG
ఫిల్మ్‌,I-ORG
అకాడమీ,I-ORG
అవార్డ్స్‌ ఉత్సవం,B-EVT
ఈనాడు,B-ORG
ఒరవడి సృష్టింది,B-EVT
పురుషులలో,B-PER
మా,B-PER
పెళ్లి,B-EVT
గ్రెగోరియన్ కాలెండరు,B-EVT
కుమార్తె,B-PER
తండ్రి,B-PER
సర్పవరం,B-ORG
పోలీసులు,I-ORG
సర్పవరం,B-LOC
క్రైస్తవ,B-ORG
పెద్దల,I-ORG
విశాఖపట్టణం,B-LOC
కర్నూలు,B-LOC
ఆమె,B-PER
గతం,B-EVT
నితీశ్,B-PER
కుమార్,I-PER
సుషీల్,B-PER
కుమార్,I-PER
షిండే,I-PER
బీజేపీ,B-ORG
బీహార్,B-LOC
జక్కంపూడి,B-PER
రాజా,I-PER
కాపు,B-ORG
కార్పొరేషన్‌,I-ORG
ప్రమాణ స్వీకారం,B-EVT
అనంతరం,B-EVT
వాహనం,B-PROD
ఇవాన్,B-PER
మోర్గాన్,I-PER
ఇంగ్లండ్,B-ORG
టీమ్,I-ORG
ఆస్ట్రేలియా,B-LOC
టాస్,B-EVT
డూప్లే,B-PER
భారతీయ,B-ORG
పొత్తుల,I-ORG
ప్రాంతం,B-LOC
ఆయన,B-PER
వైఎస్,B-PER
జగన్‌మోహన్‌రెడ్డి,I-PER
అల్లు,B-PER
అర్జున్,I-PER
వైకుంఠపురములో,B-LOC
ములాయం,B-PER
సింగ్,I-PER
యాదవ్,I-PER
అఖిలేశ్,B-PER
యాదవ్,I-PER
కేసీఆర్,B-PER
ప్రభుత్వమే,B-ORG
పట్టణానికి,B-LOC
TRS,B-ORG
ఎన్నికల్లో,B-EVT
లెక్కలు,B-PROD
నేను,B-PER
ఐపీఎల్,B-ORG
ప్రధాని,B-PER
నరేంద్ర,I-PER
మోదీ,I-PER
పూర్ణ,B-PER
అపొస్తలులు,B-PER
గ్రాండ్ ఐ10,B-LOC
హ్యుందాయ్,B-LOC
హ్యుందాయ్ ఎక్సెంట్,B-PROD
హ్యుందాయ్ ఔరా,B-PROD
అందరి,B-PER
నివారించడం,B-EVT
నిన్ను,B-PER
దేశం,B-LOC
గ్రామాల,B-LOC
ధాన్యాలు,B-PROD
ఒత్తిడి,B-PER
విశ్వనాథం,B-PER
నాటకం,B-EVT
సుప్రీం,B-ORG
కోర్టు,I-ORG
విద్యార్ధుల,B-PER
ఆయన,B-PER
దాడి,B-EVT
ఇది,B-PER
ఇంటి,B-LOC
ఆమె,B-PER
అతని,B-PER
మీరు,B-PER
దీపక్,B-PER
పునియా,I-PER
రాహుల్,B-PER
అవేరా,I-PER
ఫ్రీస్ట్టైయిల్,B-ORG
కాంస్య పతకాల,B-PROD
రూల్ 1,B-LOC
ఎన్టీఆర్,B-PER
నాని,B-PER
సీజన్,B-EVT
టైగర్,B-EVT
అమిత్,B-PER
షా,I-PER
నరేంద్ర,B-PER
మోదీ,I-PER
చంద్రబాబు,B-PER
ఆలిండియా,B-ORG
జనతా,I-ORG
పార్టీ,I-ORG
భారతీయ,B-ORG
జనతా,I-ORG
పార్టీ,I-ORG
ఆయన,B-PER
కోల్‌కతా,B-ORG
ఆస్పత్రి,I-ORG
కోల్‌కతా,B-LOC
లక్నో,B-ORG
లోని,I-ORG
ఆసుపత్రి,I-ORG
లక్నో,B-LOC
బీజేపీ,B-ORG
నార్వే,B-LOC
అనుష్క,B-PER
UK,B-ORG
రెండవ సింగిల్,B-EVT
పీస్ ఆఫ్ మీ,B-EVT
UK సింగిల్స్ చార్ట్,B-EVT
నేను,B-PER
నాన్న,B-PER
వెల్లుల్లి రెబ్బలు,B-PROD
భారతదేశాన్ని,B-LOC
దేశ,B-LOC
కామారెడ్డి,B-LOC
పట్టణం,B-LOC
తమిళనాడు,B-ORG
తమిళనాడు,B-LOC
ఉప ఎన్నికలు,B-EVT
ఆమె,B-PER
క్రెడిట్‌,B-PROD
డెబిట్‌ కార్డుల,B-PROD
నేష‌న‌ల్,B-ORG
టెస్టింగ్,I-ORG
ఏజెన్సీ,I-ORG
అతని,B-PER
Rahul,B-PER
Gandhi,I-PER
Subramanyaswami,B-PER
BJP,B-ORG
జట్లు,B-ORG
పరిశుభ్ర,B-ORG
సింగపూర్,B-LOC
ప్రచారాన్ని,B-EVT
నేను,B-PER
ప్రారంభం,B-EVT
అందరికి,B-PER
జైశంకర్,B-PER
ఆసియా,B-LOC
పసిఫిక్,B-LOC
అఫ్గానిస్తాన్,B-LOC
జెడియు,B-PER
అద్యక్షుడు,I-PER
నితీష్,B-PER
కుమార్,I-PER
బిజెపి,B-ORG
మాంచి,B-ORG
మహిళలు,B-PER
సన్ఫ్లవర్,B-PROD
నూనె,B-PROD
ఆయన,B-PER
ప్రభుత్వ,B-PER
ప్రభుత్వ,B-ORG
స్టేపుల్,B-EVT
ముఖ్యమైన తేదీలు,B-EVT
India,B-LOC
చీటీలు,B-PROD
ఆయన్,B-PER
దేశవ్యాప్తం,B-LOC
వేడుకలు,B-EVT
అయితే,B-PER
సినిమా,B-EVT
ప్రధాని,B-PER
మోదీ,I-PER
దావీదు,B-PER
ఎగ్లావల,B-PER
ఇస్రో,B-ORG
బెంగళూరు,B-LOC
హెబ్రోను,B-LOC
కుర్రాడు,B-PER
సినిమా,B-EVT
ప్రధాని,B-PER
మోదీ,I-PER
Dావీదు,B-PER
ఎగ్లావల,B-PER
ఇస్రో,B-ORG
బెంగళూరు,B-LOC
హెబ్రోను,B-LOC
ఆ,B-PER
కుర్రాడు,I-PER
నాకు,B-PER
కోహ్లీ,B-PER
రోహిత్,B-PER
దేశం,B-LOC
ఎవరైనా,B-PER
ప్రకాష్,B-PER
రాజ్,I-PER
హైదరాబాద్,B-LOC
లోక్ సభ,B-LOC
ఎన్నికల్,B-EVT
85లక్షలు,B-PROD
కలెక్టర్ల,B-PER
యమహా,B-ORG
స్కూటర్ల,B-PROD
బాలుడు,B-PER
ప్రభుత్వం,B-ORG
అభివృద్ధి,B-EVT
ఒమర్,B-PER
అబ్దుల్లా,I-PER
జమ్మూకాశ్మీర్,B-LOC
పెట్రోల్,B-PROD
డీజీల్‌,B-PROD
సబ్సిడీ,B-PROD
వంట గ్యాస్‌,B-PROD
అతని,B-PER
70 కోట్లు దోపిడీ,B-EVT
ప్రధాని,B-PER
మోడీ,I-PER
టీ20 సిరీస్,B-EVT
అరుణ్‌జైట్లీ,B-PER
నరేంద్ర,B-PER
మోదీ,I-PER
బ్యాట్స్‌మెన్,B-PER
అతను,B-PER
హారిస్,B-PER
జయరాజ్,I-PER
నంద‌మూరి,B-PER
బాల‌కృష్ణ,I-PER
పోలీసులు,B-ORG
సిమ్లా,B-LOC
సామూహిక అత్యాచారం కేసు,B-EVT
రూల‌ర్,B-PROD
అజయ్,B-PER
మాకెన్,I-PER
కాంగ్రెస్,B-ORG
న్యూఢిల్లీ,B-LOC
తమ,B-PER
బంధువుల,I-PER
గర్భవతి,B-PER
పోలీసు,B-PER
అధికారి,I-PER
జైషే,B-PER
చిత్రం,B-EVT
పిటిషనర్,B-PER
హైకోర్టు,B-ORG
సుప్రీంకోర్టు,B-ORG
ఘటన,B-EVT
మీరు,B-PER
విలియమ్సన్,B-PER
రెడ్‌మీ నోట్ 7,B-PROD
ఎయిర్,B-ORG
ఫ్రాన్స్,I-ORG
పారిస్,B-LOC
ఈ విధానం,B-EVT
పౌలు,B-PER
పారడైజ్ బీచ్,B-LOC
మాసిదోనియ,B-LOC
అకయ,B-LOC
దేశముల,B-LOC
యెరూషలేము,B-LOC
రోమా,B-LOC
షా,B-PER
మహమూద్,I-PER
ఖురేషీ,I-PER
చిదంబరం,B-PER
ప్రభుత్వం,B-ORG
విదేశాంగ,B-ORG
మంత్రి,I-ORG
ఢిల్లి,B-ORG
హైకోర్టు,I-ORG
సుప్రీంకోర్టు,B-ORG
పాకిస్థాన్,B-LOC
ఆఫ్ఘనిస్థాన్,B-LOC
ఢిల్లి,B-LOC
ఎన్నికల,B-EVT
సంభాషణ,B-EVT
దీంతో,B-PER
ఆయనే,B-PER
కమల్,B-PER
హాసన్,I-PER
ఏహోవా,B-PER
యూ,B-ORG
లవ్‌ బోత్‌,B-EVT
అలీ,B-PER
సీబీఎస్ఈ,B-PER
"10, 12 తరగతి పరీక్షలపై",B-EVT
ఏపీ,B-PER
ప్రభుత్వంలో,I-PER
ఓ,I-PER
వ్యక్తి,I-PER
ఏప్ర్,B-ORG
ప్రభుత్వం,I-ORG
అతడి,B-PER
మహిళ,B-PER
బిజెపి,B-ORG
శ్రీ,B-PER
న‌రేంద్ర,I-PER
మోదీ,I-PER
ఎక్స్‌పోర్ట్-ఇంపోర్ట్,B-ORG
బ్యాంక్,I-ORG
ఆఫ్,I-ORG
ఇండియా,I-ORG
(ఎక్సిమ్,I-ORG
బ్యాంకు),I-ORG
కేంద్ర,B-ORG
మంత్రివ‌ర్గ,I-ORG
కేంద్ర మంత్రివ‌ర్గ స‌మావేశం,B-EVT
లేదు,B-PER
ఎందుకని,B-PER
జిల్లా,B-LOC
ఆయన,B-PER
ఇంటి,B-LOC
తల్లి,B-PER
గారి,I-PER
అతను,B-PER
ప్రధాన,B-PER
మంత్రి,I-PER
మద్రాస్,B-LOC
క్షేత్ర,B-PER
విద్యార్థులు,B-PER
రాజు,B-PER
నేను,B-PER
మోడీ,B-PER
సర్కార్,B-ORG
భారత,B-ORG
శిలా,I-ORG
శాసనాల,I-ORG
శాస్త్రం,I-ORG
జీఎల్ఎల్,B-ORG
సంస్థ,I-ORG
హైదరాబాద్,B-LOC
వాట్సాప్,B-ORG
వీడియోలు,B-PROD
పురాతన,B-ORG
జగన్నాథ,I-ORG
ఆలయం,I-ORG
సునబెడ,B-LOC
వార్షిక రథ యాత్ర,B-EVT
పాఠశాల,B-ORG
రాశి,B-PER
ఖన్నా,I-PER
ఐశ్వర్యరాజేష్,B-PER
ఇజా,B-PER
బెల్లె,I-PER
భారత్,B-LOC
చైనా,B-LOC
తండ్రి,B-PER
Army,B-ORG
గుడ్లు,B-PROD
చక్కెర,B-PROD
పెరుగు,B-PROD
మణికందన్,B-PER
ఆడిషన్,B-EVT
భీమనేనిగారు,B-PER
ఘటన,B-EVT
జేఎంస్‌,B-ORG
బిజెపి,B-ORG
ఒకటి,B-PER
ప్రహ్లాద్‌,B-PER
మోడీ,I-PER
నరేంద్రమోడీ,B-PER
పి.వి,B-PER
సింధు,I-PER
తల్లిదండ్రులు,B-PER
భారత్,B-ORG
సంబురాల్లో,I-ORG
భారత్,B-ORG
పెట్రోలియమ్,I-ORG
రియో,B-LOC
కేరళ,B-LOC
ఒలంపిక్,B-EVT
ఒలంపిక్ బ్యాడ్మింటన్,B-EVT
మీరు,B-PER
ప్రదేశం,B-LOC
ఘటన,B-EVT
సీసీటీవీ కెమెరాల్ని,B-PROD
నేను,B-PER
భారత్,B-ORG
